stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
Hennur 1MLD TTP,2023-02-02 11:45:00,7.13,24.10,0.67,-,412.60,13.20,1701.10,24.63,25.64,2023020910
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020911
CHIKKABANAVARA 5 MLD,2023-02-09 10:45:00,7.22,25.70,0.83,3.30,38.77,7.38,10.97,14.25,-,2023020911
KADUGODI 6 MLD STP,2023-02-09 10:45:00,7.70,23.70,1.10,3.65,135.91,62.06,16.25,37.69,5.74,2023020911
HORAMAVU 20 MLD,2023-02-09 10:45:00,7.48,26.80,0.64,2.60,31.62,5.77,23.43,12.39,3.20,2023020911
K AND C VALLEY 60 MLD,2023-02-09 10:45:00,7.54,25.60,1.63,4.30,22.81,4.79,7.33,6.82,4.07,2023020911
NAGASANDRA 20 MLD,2023-02-09 10:45:00,7.07,26.20,0.77,4.60,-,-,64.19,17.91,3.91,2023020911
RAJACANAL 40 MLD,2023-02-09 10:45:00,6.89,27.00,0.81,2.43,28.31,3.47,4.05,7.99,4.87,2023020911
YELLAMALAPACHETTY 15 MLD,2023-02-09 10:45:00,7.02,24.80,0.29,0.90,34.54,4.96,10.57,4.83,-,2023020911
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020911
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020911
MALLATHALLI 5 MLD,2023-02-09 10:45:00,7.74,25.80,2.48,4.72,22.40,4.11,4.73,12.66,4.97,2023020911
NAGASANDRA OLD 20 MLD,2023-02-09 10:45:00,6.87,24.00,0.01,0.01,-,-,-,-,1.10,2023020911
4MLD Cubbon Park TTP,2023-02-09 10:45:00,7.03,26.90,0.67,4.69,17.34,1.19,0.93,5.03,2.68,2023020911
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020911
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020911
KADABEESANAHALLI 50 MLD,2023-02-09 10:45:00,7.67,24.60,-,-,-,-,-,-,5.37,2023020911
STP Sarakki 5 MLD,2023-02-09 10:45:00,-,-,-,-,18.98,5.25,6.21,3.80,-,2023020911
Kempambudhi STP 1 MLD,2023-02-09 10:30:00,7.11,23.00,-,-,76.24,0.00,18.35,5.34,3.59,2023020911
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020911
60 MLD V.Valley TTP,2023-02-09 10:45:00,4.78,36.50,76.04,182.50,20.55,1.90,3.50,5.61,16.34,2023020911
KR Puram STP 20 MLD,2023-02-09 10:45:00,7.00,23.40,2.90,5.80,52.40,7.34,42.02,7.71,0.71,2023020911
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020911
35MLD Agaram STP,2023-02-09 10:45:00,7.69,26.90,0.25,1.02,17.90,2.90,3.20,2.61,-,2023020911
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020911
Yelahanka 10MLD TTP,2023-02-09 11:15:00,6.87,22.90,0.06,0.02,19.40,4.10,6.90,1.55,0.70,2023020911
40MLD OLD Rajacanal STP,2023-02-09 11:00:00,7.86,23.30,1.74,3.50,22.90,65.40,182.10,4.24,3.83,2023020911
Hennur 1MLD TTP,2023-02-09 11:00:00,7.31,24.50,0.74,1.85,44.70,1.50,37.30,6.24,3.41,2023020911
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020912
CHIKKABANAVARA 5 MLD,2023-02-09 11:45:00,7.24,25.80,0.83,3.30,38.72,7.39,10.91,14.07,-,2023020912
KADUGODI 6 MLD STP,2023-02-09 12:00:00,7.71,23.70,1.20,3.64,133.92,60.80,16.62,37.18,6.41,2023020912
HORAMAVU 20 MLD,2023-02-09 11:30:00,7.46,26.50,0.66,2.50,31.58,5.77,23.22,12.87,3.30,2023020912
K AND C VALLEY 60 MLD,2023-02-09 11:45:00,7.54,26.00,1.66,4.30,23.52,4.78,7.74,6.94,4.15,2023020912
NAGASANDRA 20 MLD,2023-02-09 11:45:00,7.03,26.70,0.74,4.80,154.17,2.32,65.56,22.00,3.97,2023020912
RAJACANAL 40 MLD,2023-02-09 11:45:00,6.86,27.00,0.81,2.42,28.30,3.46,4.04,7.98,4.85,2023020912
YELLAMALAPACHETTY 15 MLD,2023-02-09 11:45:00,6.94,25.40,0.38,0.70,34.67,4.97,10.97,4.85,-,2023020912
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020912
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020912
MALLATHALLI 5 MLD,2023-02-09 11:45:00,7.74,25.80,2.48,4.71,22.41,4.11,4.75,12.99,4.96,2023020912
NAGASANDRA OLD 20 MLD,2023-02-09 11:45:00,6.88,24.50,0.01,0.01,-,-,-,-,1.09,2023020912
4MLD Cubbon Park TTP,2023-02-09 11:45:00,7.03,26.90,0.67,4.69,17.34,1.19,0.93,5.03,2.68,2023020912
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020912
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020912
KADABEESANAHALLI 50 MLD,2023-02-09 11:45:00,7.68,23.30,-,-,-,-,-,-,5.38,2023020912
STP Sarakki 5 MLD,2023-02-09 11:45:00,-,-,-,-,19.00,5.28,6.29,3.80,-,2023020912
Kempambudhi STP 1 MLD,2023-02-09 11:30:00,7.09,23.00,-,-,75.33,0.00,17.99,4.23,4.54,2023020912
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020912
60 MLD V.Valley TTP,2023-02-09 11:45:00,4.80,35.70,77.44,185.86,20.55,1.88,3.50,5.56,16.07,2023020912
KR Puram STP 20 MLD,2023-02-09 11:45:00,7.01,23.70,2.80,5.60,52.49,7.35,42.62,7.65,0.72,2023020912
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020912
35MLD Agaram STP,2023-02-09 11:45:00,7.40,26.80,0.32,1.31,18.30,3.50,3.00,3.15,-,2023020912
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020912
Yelahanka 10MLD TTP,2023-02-09 12:15:00,6.86,22.80,0.03,0.01,19.40,4.10,6.20,1.55,0.62,2023020912
40MLD OLD Rajacanal STP,2023-02-09 11:30:00,7.86,23.40,1.75,3.50,24.90,64.50,181.30,4.24,3.85,2023020912
Hennur 1MLD TTP,2023-02-09 11:20:30,7.36,24.50,1.38,3.45,15.70,2.90,2.70,4.78,4.06,2023020912
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020913
CHIKKABANAVARA 5 MLD,2023-02-09 12:45:00,7.24,26.10,0.85,3.30,38.73,7.40,10.91,14.30,-,2023020913
KADUGODI 6 MLD STP,2023-02-09 12:15:00,7.70,23.80,1.10,3.66,134.56,60.41,17.58,36.98,6.41,2023020913
HORAMAVU 20 MLD,2023-02-09 12:45:00,7.47,26.60,0.65,2.50,31.60,5.87,23.29,12.91,3.25,2023020913
K AND C VALLEY 60 MLD,2023-02-09 12:45:00,7.54,26.20,1.68,4.30,27.50,4.91,10.19,7.04,4.20,2023020913
NAGASANDRA 20 MLD,2023-02-09 12:45:00,7.04,26.50,0.74,4.90,-,-,66.07,13.35,3.98,2023020913
RAJACANAL 40 MLD,2023-02-09 12:45:00,6.92,27.00,0.81,2.44,28.31,3.46,4.07,8.00,4.88,2023020913
YELLAMALAPACHETTY 15 MLD,2023-02-09 12:45:00,7.02,25.50,0.31,0.90,34.78,5.01,11.38,4.89,-,2023020913
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020913
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020913
MALLATHALLI 5 MLD,2023-02-09 12:45:00,7.76,25.90,0.00,0.00,22.42,4.11,4.78,12.85,0.00,2023020913
NAGASANDRA OLD 20 MLD,2023-02-09 12:45:00,6.87,24.70,0.01,0.01,-,-,-,-,1.10,2023020913
4MLD Cubbon Park TTP,2023-02-09 12:45:00,7.01,26.90,0.67,4.69,17.33,1.19,0.92,5.03,2.68,2023020913
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020913
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020913
KADABEESANAHALLI 50 MLD,2023-02-09 12:45:00,7.67,24.20,-,-,-,-,-,-,5.37,2023020913
STP Sarakki 5 MLD,2023-02-09 12:45:00,-,-,-,-,19.09,5.44,6.80,3.82,-,2023020913
Kempambudhi STP 1 MLD,2023-02-09 12:45:00,7.08,23.10,-,-,75.66,0.00,18.12,4.23,4.81,2023020913
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020913
60 MLD V.Valley TTP,2023-02-09 12:45:00,4.83,35.10,79.83,191.59,20.55,1.92,3.51,5.62,14.39,2023020913
KR Puram STP 20 MLD,2023-02-09 12:45:00,6.99,23.80,2.84,5.68,52.43,7.34,42.60,7.27,0.71,2023020913
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020913
35MLD Agaram STP,2023-02-09 12:45:00,7.54,26.80,0.27,1.11,18.30,3.20,3.00,2.88,-,2023020913
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020913
Yelahanka 10MLD TTP,2023-02-09 13:09:00,7.04,22.80,0.02,0.00,14.70,2.90,2.80,1.32,4.22,2023020913
40MLD OLD Rajacanal STP,2023-02-09 13:00:00,7.86,23.60,1.76,3.60,28.70,4.20,1.80,4.29,3.87,2023020913
Hennur 1MLD TTP,2023-02-09 11:20:30,7.36,24.50,1.38,3.45,15.70,2.90,2.70,4.78,4.06,2023020913
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020914
CHIKKABANAVARA 5 MLD,2023-02-09 13:45:00,7.25,26.50,0.86,3.30,38.73,7.39,10.91,14.12,-,2023020914
KADUGODI 6 MLD STP,2023-02-09 13:45:00,7.69,24.20,1.20,3.68,133.15,59.77,17.16,36.89,6.53,2023020914
HORAMAVU 20 MLD,2023-02-09 13:45:00,7.48,26.80,0.66,2.60,31.58,5.77,23.21,12.90,3.30,2023020914
K AND C VALLEY 60 MLD,2023-02-09 13:45:00,7.54,26.50,1.71,4.30,22.68,4.74,7.26,6.60,4.28,2023020914
NAGASANDRA 20 MLD,2023-02-09 13:30:00,7.04,26.60,0.78,4.70,-,-,68.34,12.68,3.97,2023020914
RAJACANAL 40 MLD,2023-02-09 13:45:00,6.91,27.00,0.81,2.44,28.31,3.46,4.06,7.97,4.88,2023020914
YELLAMALAPACHETTY 15 MLD,2023-02-09 13:45:00,6.91,25.60,0.42,0.60,34.59,4.98,10.61,4.86,-,2023020914
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020914
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020914
MALLATHALLI 5 MLD,2023-02-09 13:45:00,7.76,25.90,2.47,4.70,22.42,4.11,4.79,12.92,4.95,2023020914
NAGASANDRA OLD 20 MLD,2023-02-09 13:45:00,6.87,24.60,0.01,0.01,-,-,-,-,1.07,2023020914
4MLD Cubbon Park TTP,2023-02-09 13:45:00,7.03,26.90,0.67,4.69,17.33,1.19,0.92,5.03,2.68,2023020914
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020914
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020914
KADABEESANAHALLI 50 MLD,2023-02-09 13:45:00,7.67,23.90,-,-,-,-,-,-,5.37,2023020914
STP Sarakki 5 MLD,2023-02-09 13:45:00,-,-,-,-,19.13,5.49,6.91,3.83,-,2023020914
Kempambudhi STP 1 MLD,2023-02-09 13:30:00,7.08,23.10,-,-,75.75,0.00,18.06,4.39,4.95,2023020914
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020914
60 MLD V.Valley TTP,2023-02-09 13:30:00,4.87,32.30,72.01,172.82,20.55,1.90,3.51,5.59,14.96,2023020914
KR Puram STP 20 MLD,2023-02-09 13:45:00,6.98,24.00,2.90,5.80,53.22,7.45,44.74,7.57,0.70,2023020914
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020914
35MLD Agaram STP,2023-02-09 13:45:00,7.58,26.90,1.10,4.51,18.80,3.50,2.80,3.15,-,2023020914
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020914
Yelahanka 10MLD TTP,2023-02-09 14:00:00,7.06,23.00,0.43,1.86,14.80,2.90,2.60,2.94,4.71,2023020914
40MLD OLD Rajacanal STP,2023-02-09 14:00:00,7.85,23.70,1.77,3.60,28.10,4.10,0.20,4.27,3.89,2023020914
Hennur 1MLD TTP,2023-02-09 11:20:30,7.36,24.50,1.38,3.45,15.70,2.90,2.70,4.78,4.06,2023020914
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020915
CHIKKABANAVARA 5 MLD,2023-02-09 14:45:00,7.24,26.50,0.87,3.30,39.00,7.42,11.10,14.28,-,2023020915
KADUGODI 6 MLD STP,2023-02-09 14:45:00,7.71,24.20,1.10,3.69,134.76,61.13,16.41,37.28,7.16,2023020915
HORAMAVU 20 MLD,2023-02-09 14:45:00,7.49,27.10,0.66,2.60,31.58,5.76,23.29,13.24,3.30,2023020915
K AND C VALLEY 60 MLD,2023-02-09 14:45:00,7.53,26.60,1.73,4.30,22.56,4.77,7.17,6.69,4.32,2023020915
NAGASANDRA 20 MLD,2023-02-09 14:45:00,7.04,26.80,0.70,5.50,-,-,69.06,17.48,4.03,2023020915
RAJACANAL 40 MLD,2023-02-09 14:45:00,6.93,27.00,0.81,2.44,28.32,3.46,4.07,7.99,4.89,2023020915
YELLAMALAPACHETTY 15 MLD,2023-02-09 14:45:00,7.04,26.20,0.29,1.10,34.51,4.95,10.46,4.83,-,2023020915
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020915
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020915
MALLATHALLI 5 MLD,2023-02-09 14:45:00,7.77,25.90,2.47,4.70,22.45,4.11,4.86,12.77,4.95,2023020915
NAGASANDRA OLD 20 MLD,2023-02-09 14:45:00,6.87,24.90,0.01,0.01,-,-,-,-,1.05,2023020915
4MLD Cubbon Park TTP,2023-02-09 14:45:00,7.00,27.00,0.68,4.70,17.34,1.20,0.93,5.03,2.72,2023020915
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020915
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020915
KADABEESANAHALLI 50 MLD,2023-02-09 14:45:00,7.67,23.60,-,-,-,-,-,-,5.37,2023020915
STP Sarakki 5 MLD,2023-02-09 14:45:00,-,-,-,-,19.17,5.55,7.04,3.83,-,2023020915
Kempambudhi STP 1 MLD,2023-02-09 14:45:00,-,23.20,-,-,77.44,0.00,18.21,0.00,4.58,2023020915
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020915
60 MLD V.Valley TTP,2023-02-09 14:45:00,4.92,31.30,55.95,134.28,20.55,1.89,3.51,5.55,15.21,2023020915
KR Puram STP 20 MLD,2023-02-09 14:45:00,6.97,24.30,3.00,6.00,53.39,7.47,44.63,7.25,0.69,2023020915
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020915
35MLD Agaram STP,2023-02-09 14:45:00,7.57,26.90,0.19,0.78,18.10,3.50,2.90,3.15,-,2023020915
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020915
Yelahanka 10MLD TTP,2023-02-09 15:00:00,7.05,23.20,0.42,1.64,14.80,2.90,2.80,2.95,4.75,2023020915
40MLD OLD Rajacanal STP,2023-02-09 15:00:00,7.87,23.70,1.79,3.50,28.10,4.90,6.10,4.27,3.94,2023020915
Hennur 1MLD TTP,2023-02-09 11:20:30,7.36,24.50,1.38,3.45,15.70,2.90,2.70,4.78,4.06,2023020915
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020916
CHIKKABANAVARA 5 MLD,2023-02-09 15:45:00,7.26,26.70,0.87,3.30,39.27,7.43,11.31,14.00,-,2023020916
KADUGODI 6 MLD STP,2023-02-09 15:15:00,7.73,24.30,1.10,3.67,135.33,61.24,16.79,38.11,7.22,2023020916
HORAMAVU 20 MLD,2023-02-09 15:45:00,7.49,26.90,0.67,2.50,31.60,5.61,23.41,12.84,3.35,2023020916
K AND C VALLEY 60 MLD,2023-02-09 15:45:00,7.53,26.60,1.74,4.30,22.78,4.73,7.32,6.60,4.35,2023020916
NAGASANDRA 20 MLD,2023-02-09 15:45:00,7.05,26.70,0.73,5.20,-,-,69.12,20.30,4.01,2023020916
RAJACANAL 40 MLD,2023-02-09 15:45:00,6.94,27.00,0.82,2.45,28.32,3.47,4.08,8.01,4.90,2023020916
YELLAMALAPACHETTY 15 MLD,2023-02-09 15:45:00,6.85,25.90,0.46,0.60,34.53,4.96,10.57,4.85,-,2023020916
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020916
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020916
MALLATHALLI 5 MLD,2023-02-09 15:45:00,8.10,27.00,2.43,4.62,22.36,4.10,4.69,12.87,4.86,2023020916
NAGASANDRA OLD 20 MLD,2023-02-09 15:45:00,6.85,24.70,0.01,0.01,-,-,-,-,1.06,2023020916
4MLD Cubbon Park TTP,2023-02-09 15:45:00,6.97,27.00,0.69,4.70,17.34,1.20,0.93,5.03,2.76,2023020916
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020916
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020916
KADABEESANAHALLI 50 MLD,2023-02-09 15:45:00,7.67,23.60,-,-,-,-,-,-,5.37,2023020916
STP Sarakki 5 MLD,2023-02-09 15:45:00,-,-,-,-,19.17,5.56,7.16,3.83,-,2023020916
Kempambudhi STP 1 MLD,2023-02-09 15:45:00,-,23.40,-,-,80.41,0.00,18.50,0.00,5.28,2023020916
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020916
60 MLD V.Valley TTP,2023-02-09 15:45:00,4.95,30.90,57.14,137.14,20.55,1.89,3.51,5.58,15.37,2023020916
KR Puram STP 20 MLD,2023-02-09 15:30:00,6.97,24.40,2.97,5.94,53.41,7.48,44.71,7.04,0.69,2023020916
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020916
35MLD Agaram STP,2023-02-09 15:45:00,7.56,26.90,0.27,1.11,18.00,3.30,2.90,2.97,-,2023020916
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020916
Yelahanka 10MLD TTP,2023-02-09 16:00:00,7.06,23.30,0.47,1.78,14.70,2.90,3.50,2.96,4.76,2023020916
40MLD OLD Rajacanal STP,2023-02-09 15:30:00,7.88,23.60,1.79,3.50,28.50,6.20,9.90,4.28,3.94,2023020916
Hennur 1MLD TTP,2023-02-09 11:20:30,7.36,24.50,1.38,3.45,15.70,2.90,2.70,4.78,4.06,2023020916
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020917
CHIKKABANAVARA 5 MLD,2023-02-09 16:45:00,7.25,26.70,0.87,3.30,39.73,7.44,11.67,13.86,-,2023020917
KADUGODI 6 MLD STP,2023-02-09 16:15:00,7.74,23.80,1.20,3.64,132.98,60.00,15.27,37.29,5.65,2023020917
HORAMAVU 20 MLD,2023-02-09 16:45:00,7.49,26.70,0.67,2.50,31.63,5.71,23.58,12.99,3.35,2023020917
K AND C VALLEY 60 MLD,2023-02-09 16:45:00,7.53,26.50,1.75,4.30,23.08,4.73,7.47,6.77,4.38,2023020917
NAGASANDRA 20 MLD,2023-02-09 16:45:00,7.06,26.60,0.70,5.50,-,-,69.52,19.79,4.02,2023020917
RAJACANAL 40 MLD,2023-02-09 16:45:00,6.94,27.00,0.82,2.45,28.32,3.46,4.08,8.00,4.90,2023020917
YELLAMALAPACHETTY 15 MLD,2023-02-09 16:45:00,6.93,26.10,0.36,0.80,34.47,4.99,9.99,4.89,-,2023020917
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020917
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020917
MALLATHALLI 5 MLD,2023-02-09 16:45:00,8.01,26.70,2.44,4.65,22.46,4.10,4.94,12.78,4.89,2023020917
NAGASANDRA OLD 20 MLD,2023-02-09 16:45:00,6.86,24.70,0.01,0.01,-,-,-,-,1.06,2023020917
4MLD Cubbon Park TTP,2023-02-09 16:45:00,6.94,27.00,0.70,4.70,17.34,1.20,0.93,5.03,2.80,2023020917
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020917
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020917
KADABEESANAHALLI 50 MLD,2023-02-09 16:45:00,7.68,23.50,-,-,-,-,-,-,5.38,2023020917
STP Sarakki 5 MLD,2023-02-09 16:45:00,-,-,-,-,19.18,5.57,7.18,3.84,-,2023020917
Kempambudhi STP 1 MLD,2023-02-09 16:45:00,-,23.50,-,-,75.96,0.00,17.86,0.00,4.93,2023020917
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020917
60 MLD V.Valley TTP,2023-02-09 16:45:00,4.97,30.40,55.08,132.19,20.55,1.90,3.51,5.58,15.33,2023020917
KR Puram STP 20 MLD,2023-02-09 16:45:00,6.94,24.50,3.16,6.32,51.97,7.28,40.47,6.59,0.69,2023020917
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020917
35MLD Agaram STP,2023-02-09 16:45:00,7.49,26.90,0.22,0.90,18.50,3.80,3.00,3.42,-,2023020917
Chikka_Bagur_5_MLD_STP,2023-02-07 05:00:00,-,-,-,-,-,6.30,-,-,-,2023020917
Yelahanka 10MLD TTP,2023-02-09 17:00:00,7.06,23.40,0.53,2.00,14.70,2.90,2.00,2.96,4.80,2023020917
40MLD OLD Rajacanal STP,2023-02-09 17:00:00,7.88,23.40,1.77,3.60,27.80,6.40,14.10,4.28,3.89,2023020917
Hennur 1MLD TTP,2023-02-09 11:20:30,7.36,24.50,1.38,3.45,15.70,2.90,2.70,4.78,4.06,2023020917
2MLD Ulsoor STP,2023-02-06 13:30:00,7.09,25.50,2.83,12.73,33.20,2.30,4.30,6.64,4.61,2023020918
CHIKKABANAVARA 5 MLD,2023-02-09 17:45:00,7.23,26.50,0.86,3.30,39.80,7.46,11.71,14.19,-,2023020918
KADUGODI 6 MLD STP,2023-02-09 17:45:00,7.72,23.70,1.20,3.60,134.93,60.20,16.20,37.87,6.02,2023020918
HORAMAVU 20 MLD,2023-02-09 17:45:00,7.48,26.60,0.64,2.60,31.61,5.51,24.04,12.73,3.20,2023020918
K AND C VALLEY 60 MLD,2023-02-09 17:45:00,7.53,26.20,1.72,4.30,23.16,4.73,7.49,6.75,4.30,2023020918
NAGASANDRA 20 MLD,2023-02-09 17:45:00,7.05,26.30,0.77,4.70,-,-,70.45,22.68,3.96,2023020918
RAJACANAL 40 MLD,2023-02-09 17:45:00,6.96,27.00,0.82,2.46,28.33,3.46,4.09,7.99,4.91,2023020918
YELLAMALAPACHETTY 15 MLD,2023-02-09 17:45:00,6.92,25.10,0.37,0.70,35.45,4.92,14.29,4.66,-,2023020918
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020918
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020918
MALLATHALLI 5 MLD,2023-02-09 17:45:00,8.13,27.10,2.42,4.61,22.42,4.09,4.90,12.82,4.85,2023020918
NAGASANDRA OLD 20 MLD,2023-02-09 17:45:00,6.86,24.70,0.01,0.01,-,-,-,-,1.04,2023020918
4MLD Cubbon Park TTP,2023-02-09 17:45:00,6.93,27.00,0.71,4.70,17.34,1.20,0.92,5.03,2.84,2023020918
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020918
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020918
KADABEESANAHALLI 50 MLD,2023-02-09 17:45:00,7.67,23.40,-,-,-,-,-,-,5.37,2023020918
STP Sarakki 5 MLD,2023-02-09 17:45:00,-,-,-,-,19.17,5.56,7.16,3.83,-,2023020918
Kempambudhi STP 1 MLD,2023-02-09 17:45:00,7.01,23.50,-,-,76.34,0.00,18.03,1.02,5.02,2023020918
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023020918
60 MLD V.Valley TTP,2023-02-09 17:45:00,4.98,29.60,52.20,125.28,20.55,1.91,3.51,5.59,15.45,2023020918
