stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
Chikka_Bagur_5_MLD_STP,2023-04-07 09:04:00,7.65,29.20,-,-,-,6.20,8.60,12.40,-,2023040709
Yelahanka 10MLD TTP,2023-04-07 09:00:00,6.92,25.50,0.96,4.04,16.90,6.10,14.80,3.38,3.38,2023040709
40MLD OLD Rajacanal STP,2023-04-07 09:15:00,7.26,26.50,1.30,4.29,43.70,10.20,5.50,10.93,5.33,2023040709
Hennur 1MLD TTP,2023-04-07 09:15:00,7.5,29.00,1.34,5.36,21.50,12.80,4.70,5.07,4.25,2023040709
2MLD Ulsoor STP,2023-04-07 10:00:00,7.04,28.80,0.71,3.19,31.70,2.10,4.10,6.34,1.65,2023040710
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040710
KADUGODI 6 MLD STP,2023-04-07 09:45:00,7.91,26.80,0.50,3.58,53.92,9.21,11.33,9.92,5.22,2023040710
HORAMAVU 20 MLD,2023-04-07 09:45:00,7.33,29.50,0.92,2.40,27.93,6.93,7.56,8.31,4.60,2023040710
K AND C VALLEY 60 MLD,2023-04-07 09:45:00,7.51,29.30,1.76,3.70,37.91,5.15,11.60,11.75,4.40,2023040710
NAGASANDRA 20 MLD,2023-04-07 09:45:00,7.03,29.40,1.62,3.30,127.85,4.16,66.08,6.89,4.39,2023040710
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040710
YELLAMALAPACHETTY 15 MLD,2023-04-07 10:00:00,7.04,27.40,0.42,4.00,-,-,-,-,3.36,2023040710
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040710
DODDABELE 20 MLD,2023-04-07 09:45:00,7.13,28.90,0.28,2.00,41.88,9.61,9.02,12.09,4.28,2023040710
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040710
NAGASANDRA OLD 20 MLD,2023-04-07 09:45:00,6.49,27.00,2.10,3.15,49.65,7.75,12.44,12.37,0.85,2023040710
4MLD Cubbon Park TTP,2023-04-07 09:45:00,6.95,30.10,0.88,4.71,17.35,1.21,0.93,5.03,3.52,2023040710
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040710
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040710
KADABEESANAHALLI 50 MLD,2023-04-07 09:45:00,7.47,26.20,0.82,3.91,40.94,9.93,9.60,8.72,5.23,2023040710
STP Sarakki 5 MLD,2023-04-07 09:45:00,7.77,29.00,1.67,3.34,18.99,5.25,6.15,3.80,-,2023040710
Kempambudhi STP 1 MLD,2023-04-07 09:45:00,7.16,26.10,0.58,1.79,21.67,3.66,7.45,8.49,3.38,2023040710
Mailasandra STP 75 MLD,2023-04-07 10:00:00,7.62,25.50,0.53,0.66,43.10,7.82,14.79,17.13,0.83,2023040710
60 MLD V.Valley TTP,2023-04-07 07:00:00,4.4,25.10,92.27,221.45,20.68,2.43,3.63,5.47,10.10,2023040710
KR Puram STP 20 MLD,2023-04-07 10:00:00,7.39,26.50,1.62,3.24,40.25,5.63,9.43,8.09,3.24,2023040710
1.5 MLD Lalbagh TTP,2023-04-07 10:00:00,6.37,30.40,0.79,4.03,-,3.45,3.62,6.03,8.37,2023040710
35MLD Agaram STP,2023-04-07 09:45:00,7.56,29.40,3.48,14.27,30.50,5.30,10.60,4.77,-,2023040710
Chikka_Bagur_5_MLD_STP,2023-04-07 10:04:00,7.85,29.20,-,-,-,6.50,7.20,13.00,-,2023040710
Yelahanka 10MLD TTP,2023-04-07 10:00:00,6.91,25.50,0.96,3.88,16.90,6.00,14.40,3.38,4.00,2023040710
40MLD OLD Rajacanal STP,2023-04-07 10:15:00,7.19,26.80,1.28,4.22,43.80,10.20,5.20,10.95,5.25,2023040710
Hennur 1MLD TTP,2023-04-07 10:15:00,7.5,28.90,1.37,5.48,21.50,12.70,4.70,5.07,4.25,2023040710
2MLD Ulsoor STP,2023-04-07 11:00:00,7.04,28.90,0.71,3.19,31.70,2.10,4.10,6.34,1.92,2023040711
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040711
KADUGODI 6 MLD STP,2023-04-07 10:45:00,7.94,27.10,0.50,3.64,51.76,9.25,10.79,9.24,4.53,2023040711
HORAMAVU 20 MLD,2023-04-07 10:45:00,7.34,29.70,0.92,2.40,27.94,6.94,7.59,8.33,4.60,2023040711
K AND C VALLEY 60 MLD,2023-04-07 10:45:00,7.51,29.60,1.78,3.70,37.82,5.15,11.52,11.74,4.45,2023040711
NAGASANDRA 20 MLD,2023-04-07 10:45:00,6.98,29.70,1.61,3.20,130.70,3.71,68.44,5.66,4.45,2023040711
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040711
YELLAMALAPACHETTY 15 MLD,2023-04-07 11:00:00,7.02,28.20,0.44,4.00,-,-,-,-,3.52,2023040711
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040711
DODDABELE 20 MLD,2023-04-07 10:45:00,7.12,29.00,0.28,2.00,41.95,9.66,9.09,12.19,4.27,2023040711
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040711
NAGASANDRA OLD 20 MLD,2023-04-07 10:45:00,6.49,27.20,2.07,3.11,49.66,7.76,12.32,12.45,0.84,2023040711
4MLD Cubbon Park TTP,2023-04-07 10:45:00,6.94,30.10,0.89,4.71,17.35,1.21,0.93,5.03,3.56,2023040711
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040711
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040711
KADABEESANAHALLI 50 MLD,2023-04-07 10:45:00,7.51,28.90,0.84,3.92,41.87,9.55,11.27,7.41,5.26,2023040711
STP Sarakki 5 MLD,2023-04-07 10:45:00,7.75,29.10,1.68,3.36,18.94,5.17,6.00,3.79,-,2023040711
Kempambudhi STP 1 MLD,2023-04-07 10:45:00,7.17,26.00,0.58,1.80,25.22,3.96,7.37,7.69,3.98,2023040711
Mailasandra STP 75 MLD,2023-04-07 11:00:00,7.68,26.50,0.56,2.30,43.10,7.83,14.78,17.15,2.88,2023040711
60 MLD V.Valley TTP,2023-04-07 10:30:00,4.1,33.40,112.94,271.06,20.67,2.44,3.61,5.50,9.81,2023040711
KR Puram STP 20 MLD,2023-04-07 11:00:00,7.39,26.90,1.59,3.18,40.30,5.64,9.69,7.91,3.84,2023040711
1.5 MLD Lalbagh TTP,2023-04-07 11:00:00,6.38,35.70,0.81,4.05,20.87,3.16,3.24,4.95,7.08,2023040711
35MLD Agaram STP,2023-04-07 10:45:00,7.6,29.60,1.44,5.90,23.60,6.00,4.20,5.40,-,2023040711
Chikka_Bagur_5_MLD_STP,2023-04-07 11:04:00,7.83,29.20,-,-,42.80,6.60,-,13.20,-,2023040711
Yelahanka 10MLD TTP,2023-04-07 11:00:00,6.9,25.50,0.94,3.78,17.00,6.00,14.60,3.40,3.86,2023040711
40MLD OLD Rajacanal STP,2023-04-07 11:15:00,7.27,27.00,1.30,4.29,43.70,10.20,5.20,10.93,5.33,2023040711
Hennur 1MLD TTP,2023-04-07 11:15:00,7.53,28.90,1.47,5.88,21.50,13.10,4.70,5.07,4.25,2023040711
2MLD Ulsoor STP,2023-04-07 12:00:00,7.04,29.00,0.71,3.19,31.70,2.10,4.10,6.34,1.72,2023040712
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040712
KADUGODI 6 MLD STP,2023-04-07 11:30:00,7.8,27.00,0.50,3.51,51.73,9.05,11.42,10.25,4.84,2023040712
HORAMAVU 20 MLD,2023-04-07 11:45:00,7.34,30.00,0.96,2.30,27.94,6.93,7.65,8.20,4.80,2023040712
K AND C VALLEY 60 MLD,2023-04-07 11:45:00,7.48,29.80,1.79,3.70,37.90,5.04,11.54,11.69,4.47,2023040712
NAGASANDRA 20 MLD,2023-04-07 11:45:00,6.98,29.70,1.63,3.20,129.99,3.24,68.95,5.13,4.45,2023040712
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040712
YELLAMALAPACHETTY 15 MLD,2023-04-07 12:00:00,6.97,28.30,0.51,3.60,-,-,-,-,4.08,2023040712
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040712
DODDABELE 20 MLD,2023-04-07 11:45:00,7.12,29.20,0.28,2.00,41.83,9.67,8.75,12.22,4.27,2023040712
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040712
NAGASANDRA OLD 20 MLD,2023-04-07 11:45:00,6.46,27.50,1.72,2.58,49.68,7.76,12.51,12.41,1.06,2023040712
4MLD Cubbon Park TTP,2023-04-07 11:45:00,6.93,30.10,0.89,4.71,17.35,1.21,0.92,5.03,3.56,2023040712
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040712
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040712
KADABEESANAHALLI 50 MLD,2023-04-07 11:45:00,7.27,27.10,0.83,3.92,41.14,9.98,9.75,8.77,5.09,2023040712
STP Sarakki 5 MLD,2023-04-07 11:45:00,7.68,29.20,1.68,3.36,18.96,5.20,6.11,3.79,-,2023040712
Kempambudhi STP 1 MLD,2023-04-07 11:45:00,7.16,26.10,0.58,1.81,21.75,3.72,7.33,7.96,3.62,2023040712
Mailasandra STP 75 MLD,2023-04-07 12:00:00,7.68,26.90,0.57,2.59,43.14,7.84,14.75,16.89,3.24,2023040712
60 MLD V.Valley TTP,2023-04-07 11:45:00,3.94,33.50,118.67,284.81,20.66,2.45,3.61,5.50,9.83,2023040712
KR Puram STP 20 MLD,2023-04-07 12:00:00,7.39,27.30,1.61,3.22,40.29,5.64,9.74,7.76,4.05,2023040712
1.5 MLD Lalbagh TTP,2023-04-07 12:00:00,6.38,38.50,0.82,4.10,20.95,3.19,3.28,4.65,6.70,2023040712
35MLD Agaram STP,2023-04-07 11:30:00,7.57,29.70,1.18,4.84,23.80,6.20,4.20,5.58,-,2023040712
Chikka_Bagur_5_MLD_STP,2023-04-07 12:03:00,7.65,29.30,-,-,44.30,6.50,9.50,13.00,-,2023040712
Yelahanka 10MLD TTP,2023-04-07 12:00:00,6.9,25.50,0.91,3.60,16.90,6.10,14.80,3.39,3.93,2023040712
40MLD OLD Rajacanal STP,2023-04-07 12:15:00,7.29,27.10,1.29,4.26,43.80,10.20,5.10,10.95,5.29,2023040712
Hennur 1MLD TTP,2023-04-07 12:15:00,7.5,28.90,1.88,7.52,21.40,13.10,4.70,5.07,4.26,2023040712
2MLD Ulsoor STP,2023-04-07 13:00:00,7.04,29.00,0.71,3.19,31.70,2.10,4.10,6.34,1.50,2023040713
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040713
KADUGODI 6 MLD STP,2023-04-07 11:30:00,7.8,27.00,0.50,3.51,51.73,9.05,11.42,10.25,4.84,2023040713
HORAMAVU 20 MLD,2023-04-07 12:45:00,7.33,30.30,0.98,2.30,27.94,6.93,7.62,8.24,4.90,2023040713
K AND C VALLEY 60 MLD,2023-04-07 12:45:00,7.5,29.90,1.80,3.70,38.44,5.06,11.84,11.90,4.50,2023040713
NAGASANDRA 20 MLD,2023-04-07 12:45:00,6.97,29.90,1.75,3.00,122.57,4.46,62.82,10.80,4.48,2023040713
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040713
YELLAMALAPACHETTY 15 MLD,2023-04-07 13:00:00,6.96,28.40,0.41,4.00,-,-,-,-,3.28,2023040713
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040713
DODDABELE 20 MLD,2023-04-07 11:45:00,7.12,29.20,0.28,2.00,41.83,9.67,8.75,12.22,4.27,2023040713
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040713
NAGASANDRA OLD 20 MLD,2023-04-07 12:45:00,6.41,27.80,1.60,2.40,49.76,7.74,12.82,12.20,0.75,2023040713
4MLD Cubbon Park TTP,2023-04-07 12:45:00,6.92,30.20,0.89,4.71,17.35,1.21,0.93,5.03,3.56,2023040713
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040713
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040713
KADABEESANAHALLI 50 MLD,2023-04-07 12:45:00,7.39,27.60,0.82,3.91,40.98,9.97,9.64,8.98,5.17,2023040713
STP Sarakki 5 MLD,2023-04-07 12:45:00,7.72,29.20,1.65,3.30,18.96,5.20,6.03,3.79,-,2023040713
Kempambudhi STP 1 MLD,2023-04-07 12:45:00,7.14,26.20,0.63,1.96,24.42,3.84,7.41,7.54,4.08,2023040713
Mailasandra STP 75 MLD,2023-04-07 13:00:00,7.71,27.40,0.58,2.72,43.20,7.87,14.80,17.27,3.40,2023040713
60 MLD V.Valley TTP,2023-04-07 12:45:00,3.86,33.00,118.61,284.66,20.66,2.41,3.60,5.41,9.84,2023040713
KR Puram STP 20 MLD,2023-04-07 13:00:00,7.39,27.60,1.56,3.12,40.77,5.71,10.40,8.31,4.12,2023040713
1.5 MLD Lalbagh TTP,2023-04-07 13:00:00,6.36,40.00,0.83,4.15,21.14,3.29,3.39,5.00,7.27,2023040713
35MLD Agaram STP,2023-04-07 12:45:00,7.53,29.70,1.72,7.05,24.70,6.20,4.90,5.58,-,2023040713
Chikka_Bagur_5_MLD_STP,2023-04-07 13:04:00,7.85,29.40,-,-,-,-,-,12.80,-,2023040713
Yelahanka 10MLD TTP,2023-04-07 13:00:00,6.9,25.50,0.88,3.60,17.00,6.30,15.10,3.40,4.17,2023040713
40MLD OLD Rajacanal STP,2023-04-07 13:15:00,7.31,27.20,1.26,4.16,43.80,10.30,5.30,10.95,5.17,2023040713
Hennur 1MLD TTP,2023-04-07 13:15:00,7.44,28.90,2.46,9.84,21.30,12.50,4.60,5.07,4.25,2023040713
2MLD Ulsoor STP,2023-04-07 14:00:00,7.03,29.10,0.71,3.19,31.80,2.10,4.10,6.36,1.21,2023040714
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040714
KADUGODI 6 MLD STP,2023-04-07 11:30:00,7.80,27.00,0.50,3.51,51.73,9.05,11.42,10.25,4.84,2023040714
HORAMAVU 20 MLD,2023-04-07 13:45:00,7.28,30.00,0.96,2.30,27.95,6.94,7.65,8.28,4.80,2023040714
K AND C VALLEY 60 MLD,2023-04-07 13:45:00,7.52,29.90,1.80,3.70,38.36,5.06,11.81,11.89,4.50,2023040714
NAGASANDRA 20 MLD,2023-04-07 13:45:00,6.98,30.00,1.78,2.90,122.24,4.09,63.22,8.80,4.49,2023040714
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040714
YELLAMALAPACHETTY 15 MLD,2023-04-07 14:00:00,6.88,28.70,0.60,3.50,-,-,-,-,4.80,2023040714
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040714
DODDABELE 20 MLD,2023-04-07 11:45:00,7.12,29.20,0.28,2.00,41.83,9.67,8.75,12.22,4.27,2023040714
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040714
NAGASANDRA OLD 20 MLD,2023-04-07 13:45:00,6.42,27.70,1.80,2.70,49.86,7.75,13.14,12.30,0.79,2023040714
4MLD Cubbon Park TTP,2023-04-07 13:45:00,6.94,30.20,0.89,4.71,17.35,1.21,0.92,5.03,3.56,2023040714
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023040714
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023040714
KADABEESANAHALLI 50 MLD,2023-04-07 13:45:00,7.47,28.80,0.83,3.91,41.40,9.97,9.92,8.87,5.23,2023040714
STP Sarakki 5 MLD,2023-04-07 13:45:00,7.74,29.30,1.68,3.36,18.99,5.25,6.17,3.80,-,2023040714
Kempambudhi STP 1 MLD,2023-04-07 13:45:00,7.16,26.20,0.59,1.84,28.61,4.15,8.24,8.56,4.19,2023040714
Mailasandra STP 75 MLD,2023-04-07 14:00:00,7.70,27.40,0.59,2.58,43.32,7.90,14.79,17.50,3.22,2023040714
60 MLD V.Valley TTP,2023-04-07 13:45:00,3.82,32.10,115.99,278.38,20.66,2.42,3.60,5.47,9.88,2023040714
KR Puram STP 20 MLD,2023-04-07 14:00:00,7.38,27.80,1.62,3.24,41.54,5.82,11.60,8.35,2.51,2023040714
1.5 MLD Lalbagh TTP,2023-04-07 14:00:00,6.37,39.80,0.83,4.15,21.19,3.32,3.42,4.72,6.75,2023040714
35MLD Agaram STP,2023-04-07 13:45:00,7.48,29.80,0.99,4.06,23.70,5.90,4.30,5.31,-,2023040714
Chikka_Bagur_5_MLD_STP,2023-04-07 14:00:00,-,29.40,-,-,-,6.70,-,13.40,-,2023040714
Yelahanka 10MLD TTP,2023-04-07 14:00:00,6.90,25.60,0.90,3.60,17.00,6.20,15.00,3.40,3.68,2023040714
40MLD OLD Rajacanal STP,2023-04-07 14:15:00,7.43,27.10,1.24,4.09,43.80,10.20,5.20,10.95,5.08,2023040714
Hennur 1MLD TTP,2023-04-07 14:15:00,7.45,28.90,2.41,9.64,21.40,12.90,4.70,5.07,4.25,2023040714
2MLD Ulsoor STP,2023-04-07 15:00:00,7.03,29.30,0.74,3.33,31.90,2.10,4.20,6.38,2.95,2023040715
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040715
KADUGODI 6 MLD STP,2023-04-07 14:45:00,7.77,27.60,0.50,3.75,47.36,8.86,10.53,10.17,4.05,2023040715
HORAMAVU 20 MLD,2023-04-07 14:45:00,7.31,29.80,0.94,2.40,27.94,6.94,7.55,8.27,4.70,2023040715
K AND C VALLEY 60 MLD,2023-04-07 14:45:00,7.46,30.00,1.81,3.70,39.13,4.94,12.28,11.68,4.52,2023040715
NAGASANDRA 20 MLD,2023-04-07 14:45:00,7.0,29.90,1.75,3.00,127.40,4.09,66.26,9.67,4.49,2023040715
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040715
YELLAMALAPACHETTY 15 MLD,2023-04-07 15:00:00,6.87,28.40,0.58,3.40,-,-,-,-,4.64,2023040715
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040715
DODDABELE 20 MLD,2023-04-07 11:45:00,7.12,29.20,0.28,2.00,41.83,9.67,8.75,12.22,4.27,2023040715
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040715
NAGASANDRA OLD 20 MLD,2023-04-07 14:45:00,6.41,27.90,1.65,2.47,50.05,7.76,13.85,12.28,0.87,2023040715
4MLD Cubbon Park TTP,2023-04-07 14:45:00,6.91,30.20,0.89,4.71,17.35,1.21,0.92,5.03,3.56,2023040715
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040715
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040715
KADABEESANAHALLI 50 MLD,2023-04-07 14:45:00,7.48,29.30,0.86,3.93,44.99,10.00,11.48,8.91,5.24,2023040715
STP Sarakki 5 MLD,2023-04-07 14:45:00,7.75,29.30,1.64,3.28,18.98,5.23,6.07,3.80,-,2023040715
Kempambudhi STP 1 MLD,2023-04-07 14:45:00,7.16,26.40,0.62,1.91,24.62,3.96,7.36,8.14,3.82,2023040715
Mailasandra STP 75 MLD,2023-04-07 15:00:00,7.7,27.30,0.56,2.66,43.27,7.88,14.76,17.32,3.33,2023040715
60 MLD V.Valley TTP,2023-04-07 14:45:00,3.83,31.80,114.09,273.82,20.66,2.41,3.61,5.42,10.02,2023040715
KR Puram STP 20 MLD,2023-04-07 15:00:00,7.38,27.80,1.56,3.12,42.60,5.96,13.86,8.48,2.63,2023040715
1.5 MLD Lalbagh TTP,2023-04-07 15:00:00,6.39,38.00,0.83,4.15,21.19,3.30,3.38,5.35,8.21,2023040715
35MLD Agaram STP,2023-04-07 14:45:00,7.61,29.70,7.62,31.24,24.80,6.70,4.50,6.03,-,2023040715
Chikka_Bagur_5_MLD_STP,2023-04-07 14:57:00,7.75,29.50,-,-,-,-,-,12.60,-,2023040715
Yelahanka 10MLD TTP,2023-04-07 15:00:00,6.91,25.70,0.90,3.62,17.10,6.20,15.00,3.40,3.63,2023040715
40MLD OLD Rajacanal STP,2023-04-07 15:15:00,7.26,27.30,1.23,4.06,44.00,10.30,5.30,11.00,5.04,2023040715
Hennur 1MLD TTP,2023-04-07 15:15:00,7.46,29.00,2.35,9.40,21.40,12.90,4.70,5.07,4.25,2023040715
2MLD Ulsoor STP,2023-04-07 16:00:00,7.0,29.30,0.72,3.24,31.40,2.10,4.10,6.28,0.60,2023040716
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040716
KADUGODI 6 MLD STP,2023-04-07 15:45:00,7.77,27.70,0.50,3.56,46.94,8.95,10.48,10.26,3.83,2023040716
HORAMAVU 20 MLD,2023-04-07 15:45:00,7.32,29.90,0.96,2.30,27.93,6.94,7.48,8.28,4.80,2023040716
K AND C VALLEY 60 MLD,2023-04-07 15:45:00,7.99,27.70,2.02,3.40,39.81,5.03,12.49,11.75,5.05,2023040716
NAGASANDRA 20 MLD,2023-04-07 15:45:00,7.0,29.90,1.77,3.00,126.94,3.95,66.07,7.67,4.49,2023040716
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040716
YELLAMALAPACHETTY 15 MLD,2023-04-07 16:00:00,7.07,28.00,0.48,3.70,-,-,-,-,3.84,2023040716
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040716
DODDABELE 20 MLD,2023-04-07 11:45:00,7.12,29.20,0.28,2.00,41.83,9.67,8.75,12.22,4.27,2023040716
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040716
NAGASANDRA OLD 20 MLD,2023-04-07 15:45:00,6.44,27.90,1.69,2.54,50.06,7.75,13.85,12.21,0.76,2023040716
4MLD Cubbon Park TTP,2023-04-07 15:45:00,6.94,30.20,0.88,4.71,17.35,1.21,0.92,5.03,3.52,2023040716
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040716
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023040716
KADABEESANAHALLI 50 MLD,2023-04-07 15:45:00,7.52,28.60,0.87,3.93,42.89,9.32,12.04,6.52,5.26,2023040716
STP Sarakki 5 MLD,2023-04-07 15:45:00,7.75,29.30,1.63,3.26,19.03,5.30,6.22,3.81,-,2023040716
Kempambudhi STP 1 MLD,2023-04-07 15:45:00,7.18,26.40,0.57,1.75,25.77,3.90,7.40,7.68,4.01,2023040716
Mailasandra STP 75 MLD,2023-04-07 15:45:00,7.71,27.10,0.56,2.66,43.32,7.90,14.76,17.71,3.33,2023040716
60 MLD V.Valley TTP,2023-04-07 15:15:00,3.83,31.70,112.31,269.54,20.66,2.41,3.60,5.42,10.04,2023040716
KR Puram STP 20 MLD,2023-04-07 16:00:00,7.4,27.60,1.47,2.94,43.39,6.07,15.86,8.47,2.22,2023040716
1.5 MLD Lalbagh TTP,2023-04-07 16:00:00,6.35,35.30,0.84,4.15,21.09,3.26,3.35,5.26,7.21,2023040716
35MLD Agaram STP,2023-04-07 15:45:00,7.56,29.80,3.92,16.07,24.20,6.20,4.40,5.58,-,2023040716
Chikka_Bagur_5_MLD_STP,2023-04-07 15:59:00,7.73,29.60,-,-,-,6.80,-,13.60,-,2023040716
Yelahanka 10MLD TTP,2023-04-07 16:00:00,6.92,25.80,0.87,3.52,17.20,6.20,14.90,3.44,3.81,2023040716
40MLD OLD Rajacanal STP,2023-04-07 16:15:00,7.27,27.20,1.24,4.09,44.00,10.30,5.30,11.00,5.08,2023040716
Hennur 1MLD TTP,2023-04-07 16:15:00,7.49,29.00,2.20,8.80,21.50,13.00,4.60,5.07,4.25,2023040716
2MLD Ulsoor STP,2023-04-07 17:00:00,6.99,29.30,0.72,3.24,31.60,2.10,4.10,6.32,2.09,2023040717
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023040717
KADUGODI 6 MLD STP,2023-04-07 16:45:00,7.79,28.30,0.50,3.63,47.52,8.76,10.55,9.72,3.53,2023040717
HORAMAVU 20 MLD,2023-04-07 16:45:00,7.31,30.10,0.96,2.30,27.95,6.97,7.55,8.41,4.80,2023040717
K AND C VALLEY 60 MLD,2023-04-07 16:45:00,7.49,29.90,1.77,3.80,39.20,5.05,12.19,11.85,4.43,2023040717
NAGASANDRA 20 MLD,2023-04-07 16:45:00,7.01,29.80,1.74,3.00,125.05,3.71,65.06,6.74,4.49,2023040717
RAJACANAL 40 MLD,2023-03-29 03:30:00,7.66,28.00,0.93,3.00,29.05,3.88,4.18,8.21,4.46,2023040717
YELLAMALAPACHETTY 15 MLD,2023-04-07 17:00:00,7.1,27.90,0.40,4.00,-,-,-,-,3.20,2023040717
BELLANDUR 90 MLD,2023-03-06 15:15:00,8.13,25.40,0.82,0.50,28.04,3.12,10.36,9.98,-,2023040717
DODDABELE 20 MLD,2023-04-07 16:45:00,7.06,29.00,0.28,2.00,41.87,9.73,9.03,12.48,4.24,2023040717
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023040717
NAGASANDRA OLD 20 MLD,2023-04-07 16:45:00,6.42,27.80,1.69,2.54,50.27,7.73,14.74,12.23,0.86,2023040717
4MLD Cubbon Park TTP,2023-04-07 16:45:00,6.93,30.20,0.88,4.71,17.35,1.21,0.93,5.03,3.52,2023040717
