stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
STP Sarakki 5 MLD,2023-07-04 08:45:00,7.76,27.70,1.84,3.68,19.05,5.31,5.85,3.81,-,2023070409
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070409
Mailasandra STP 75 MLD,2023-07-04 08:45:00,7.22,24.40,2.76,-0.16,50.84,16.17,18.28,10.48,-0.13,2023070409
60 MLD V.Valley TTP,2023-07-04 08:45:00,4.53,26.70,0.64,1.54,-,-,5.50,-,1.48,2023070409
KR Puram STP 20 MLD,2023-07-04 09:00:00,7.28,25.00,1.34,2.68,39.84,5.58,10.46,7.88,2.37,2023070409
1.5 MLD Lalbagh TTP,2023-07-04 08:45:00,7.27,23.70,0.01,-,17.86,1.35,1.00,3.04,4.11,2023070409
35MLD Agaram STP,2023-07-04 09:00:00,7.24,25.90,0.05,0.20,29.68,5.07,5.79,6.52,-,2023070409
Chikka_Bagur_5_MLD_STP,2023-07-04 09:03:00,7.71,27.90,-,-,-,-,-,14.20,-,2023070409
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070409
40MLD OLD Rajacanal STP,2023-07-04 09:15:00,6.94,25.70,0.01,0.03,32.10,9.00,8.10,8.02,0.05,2023070409
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070409
4_MLD_Madiwala_STP,2023-07-04 09:15:00,7.83,26.60,9.52,27.61,34.48,1.96,3.51,8.62,-,2023070409
2MLD Ulsoor STP,2023-07-04 10:00:00,7.16,28.00,1.48,6.66,32.10,2.00,5.20,6.42,3.75,2023070410
CHIKKABANAVARA 5 MLD,2023-07-04 09:45:00,7.58,25.20,0.36,3.40,26.35,3.99,4.40,9.42,2.88,2023070410
KADUGODI 6 MLD STP,2023-07-04 09:45:00,7.83,21.60,0.60,2.80,41.16,10.46,11.93,26.57,4.35,2023070410
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070410
K AND C VALLEY 60 MLD,2023-07-04 09:45:00,7.04,27.70,0.47,3.60,33.43,5.88,9.91,7.80,3.90,2023070410
NAGASANDRA 20 MLD,2023-07-04 09:45:00,7.68,25.20,0.92,2.30,-,-,82.82,-,3.79,2023070410
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070410
YELLAMALAPACHETTY 15 MLD,2023-07-04 10:00:00,7.06,26.90,0.97,3.30,48.97,9.38,7.48,5.88,3.88,2023070410
BELLANDUR 90 MLD,2023-07-04 09:45:00,7.21,27.10,0.36,4.30,27.83,7.95,12.75,5.57,3.42,2023070410
DODDABELE 20 MLD,2023-07-04 09:45:00,7.35,22.60,0.52,3.00,41.01,4.53,12.00,9.56,4.41,2023070410
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070410
NAGASANDRA OLD 20 MLD,2023-07-04 09:45:00,7.11,26.50,14.26,21.39,-,-,-,-,3.57,2023070410
4MLD Cubbon Park TTP,2023-07-04 09:45:00,7.13,28.60,3.13,4.72,17.35,1.22,0.92,5.03,12.52,2023070410
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070410
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070410
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070410
STP Sarakki 5 MLD,2023-07-04 09:45:00,7.68,27.80,1.86,3.72,19.25,5.61,6.35,3.85,-,2023070410
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070410
Mailasandra STP 75 MLD,2023-07-04 09:45:00,7.21,24.50,2.79,-0.13,51.03,15.74,18.04,10.31,-0.11,2023070410
60 MLD V.Valley TTP,2023-07-04 08:45:00,4.53,26.70,0.64,1.54,-,-,5.50,-,1.48,2023070410
KR Puram STP 20 MLD,2023-07-04 10:00:00,7.28,25.10,1.30,2.60,38.62,5.41,8.56,7.93,2.47,2023070410
1.5 MLD Lalbagh TTP,2023-07-04 09:45:00,7.28,23.50,0.01,-,17.87,1.35,0.99,2.62,3.74,2023070410
35MLD Agaram STP,2023-07-04 10:00:00,7.19,25.60,0.05,0.20,29.48,5.03,5.75,6.47,-,2023070410
Chikka_Bagur_5_MLD_STP,2023-07-04 10:03:00,7.72,28.00,-,-,-,7.10,6.90,14.20,-,2023070410
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070410
40MLD OLD Rajacanal STP,2023-07-04 10:15:00,6.96,25.80,0.01,0.03,32.10,9.10,8.30,8.02,0.05,2023070410
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070410
4_MLD_Madiwala_STP,2023-07-04 10:15:00,7.9,26.60,8.20,23.78,34.46,1.85,3.49,8.61,-,2023070410
2MLD Ulsoor STP,2023-07-04 11:00:00,7.14,27.80,1.57,7.07,31.60,2.10,4.70,6.32,3.56,2023070411
CHIKKABANAVARA 5 MLD,2023-07-04 10:45:00,7.58,25.40,0.37,3.40,26.35,3.99,4.41,9.39,2.96,2023070411
KADUGODI 6 MLD STP,2023-07-04 10:45:00,7.84,21.90,0.60,2.82,41.13,10.45,11.95,25.70,3.98,2023070411
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070411
K AND C VALLEY 60 MLD,2023-07-04 10:45:00,7.04,27.80,0.47,3.60,33.49,5.87,9.92,7.89,3.90,2023070411
NAGASANDRA 20 MLD,2023-07-04 10:45:00,7.61,25.30,0.96,2.20,-,-,86.98,-,3.79,2023070411
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070411
YELLAMALAPACHETTY 15 MLD,2023-07-04 11:00:00,7.05,27.10,0.94,3.20,48.99,9.39,7.48,5.89,3.76,2023070411
BELLANDUR 90 MLD,2023-07-04 10:45:00,7.21,27.30,0.36,4.30,27.75,7.97,12.52,5.55,3.42,2023070411
DODDABELE 20 MLD,2023-07-04 10:45:00,7.29,22.80,0.52,2.90,41.33,4.50,12.51,9.46,4.37,2023070411
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070411
NAGASANDRA OLD 20 MLD,2023-07-04 10:45:00,7.1,26.60,14.58,21.87,-,-,-,-,3.45,2023070411
4MLD Cubbon Park TTP,2023-07-04 10:45:00,7.12,28.60,3.12,4.72,17.36,1.22,0.92,5.03,12.48,2023070411
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070411
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070411
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070411
STP Sarakki 5 MLD,2023-07-04 10:45:00,7.69,27.80,1.83,3.66,19.05,5.31,5.84,3.81,-,2023070411
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070411
Mailasandra STP 75 MLD,2023-07-04 10:45:00,7.23,24.80,2.74,-0.10,50.78,15.85,18.25,10.86,-0.08,2023070411
60 MLD V.Valley TTP,2023-07-04 08:45:00,4.53,26.70,0.64,1.54,-,-,5.50,-,1.48,2023070411
KR Puram STP 20 MLD,2023-07-04 11:00:00,7.29,25.10,1.27,2.54,38.66,5.41,8.62,7.83,2.81,2023070411
1.5 MLD Lalbagh TTP,2023-07-04 10:45:00,7.29,23.90,0.01,-,17.85,1.35,0.99,2.49,3.78,2023070411
35MLD Agaram STP,2023-07-04 11:00:00,7.17,25.80,0.06,0.25,29.40,5.02,5.74,6.45,-,2023070411
Chikka_Bagur_5_MLD_STP,2023-07-04 11:04:00,7.86,28.00,-,-,43.80,7.10,7.20,14.20,-,2023070411
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070411
40MLD OLD Rajacanal STP,2023-07-04 11:15:00,6.99,25.80,0.01,0.03,32.20,9.10,8.30,8.05,0.05,2023070411
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070411
4_MLD_Madiwala_STP,2023-07-04 11:15:00,7.89,26.60,8.33,24.16,34.47,1.82,3.50,8.62,-,2023070411
2MLD Ulsoor STP,2023-07-04 12:00:00,7.17,27.80,1.61,7.24,30.10,2.00,4.30,6.02,3.36,2023070412
CHIKKABANAVARA 5 MLD,2023-07-04 11:45:00,7.58,25.40,0.38,3.40,26.36,3.99,4.41,9.45,3.04,2023070412
KADUGODI 6 MLD STP,2023-07-04 11:45:00,7.88,21.60,0.60,2.81,41.52,10.48,12.58,25.81,4.33,2023070412
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070412
K AND C VALLEY 60 MLD,2023-07-04 11:45:00,7.03,27.90,0.47,3.60,33.42,5.86,9.93,7.68,3.90,2023070412
NAGASANDRA 20 MLD,2023-07-04 11:45:00,7.59,25.60,0.95,2.30,-,-,86.99,-,3.82,2023070412
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070412
YELLAMALAPACHETTY 15 MLD,2023-07-04 11:45:00,7.05,27.10,0.94,3.20,48.99,9.39,7.48,5.89,3.76,2023070412
BELLANDUR 90 MLD,2023-07-04 11:45:00,7.21,27.40,0.37,4.20,27.74,7.97,12.50,5.55,3.52,2023070412
DODDABELE 20 MLD,2023-07-04 11:45:00,7.28,22.80,0.52,2.90,41.42,4.47,12.68,9.49,4.37,2023070412
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070412
NAGASANDRA OLD 20 MLD,2023-07-04 11:45:00,7.1,26.70,14.26,21.39,-,-,-,-,3.55,2023070412
4MLD Cubbon Park TTP,2023-07-04 11:45:00,7.1,28.60,3.19,4.72,17.36,1.22,0.92,5.03,12.76,2023070412
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070412
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070412
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070412
STP Sarakki 5 MLD,2023-07-04 11:45:00,7.71,27.80,1.81,3.62,19.03,5.28,5.75,3.81,-,2023070412
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070412
Mailasandra STP 75 MLD,2023-07-04 11:45:00,7.23,25.30,2.75,-0.08,50.63,15.56,18.26,10.57,-0.07,2023070412
60 MLD V.Valley TTP,2023-07-04 08:45:00,4.53,26.70,0.64,1.54,-,-,5.50,-,1.48,2023070412
KR Puram STP 20 MLD,2023-07-04 12:00:00,7.28,25.50,1.26,2.52,38.76,5.43,8.72,8.27,4.04,2023070412
1.5 MLD Lalbagh TTP,2023-07-04 11:45:00,7.3,24.00,0.01,-,17.87,1.36,1.00,1.88,2.39,2023070412
35MLD Agaram STP,2023-07-04 12:00:00,7.08,25.80,0.06,0.25,29.03,4.96,5.66,6.37,-,2023070412
Chikka_Bagur_5_MLD_STP,2023-07-04 12:03:00,7.74,27.80,-,-,44.40,7.00,8.20,14.00,-,2023070412
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070412
40MLD OLD Rajacanal STP,2023-07-04 12:15:00,6.99,25.80,0.00,0.00,31.80,8.80,8.50,7.95,0.00,2023070412
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070412
4_MLD_Madiwala_STP,2023-07-04 12:15:00,7.88,26.70,8.47,24.56,34.46,1.81,3.49,8.61,-,2023070412
2MLD Ulsoor STP,2023-07-04 13:04:30,7.22,27.80,0.96,4.32,26.20,1.90,3.10,5.24,4.33,2023070413
CHIKKABANAVARA 5 MLD,2023-07-04 12:45:00,7.61,25.50,0.38,3.40,26.37,4.00,4.41,9.59,3.04,2023070413
KADUGODI 6 MLD STP,2023-07-04 12:45:00,7.85,21.70,0.60,2.97,41.22,10.46,12.15,26.86,4.71,2023070413
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070413
K AND C VALLEY 60 MLD,2023-07-04 12:45:00,7.03,28.00,0.48,3.60,33.54,5.88,9.94,7.84,3.98,2023070413
NAGASANDRA 20 MLD,2023-07-04 13:00:00,7.6,25.90,0.96,2.30,-,-,86.78,-,3.86,2023070413
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070413
YELLAMALAPACHETTY 15 MLD,2023-07-04 13:00:00,7.04,27.10,0.94,3.20,49.03,9.41,7.48,5.91,3.76,2023070413
BELLANDUR 90 MLD,2023-07-04 12:45:00,7.22,27.40,0.36,4.30,27.65,8.07,12.17,5.53,3.42,2023070413
DODDABELE 20 MLD,2023-07-04 12:45:00,7.3,22.80,0.52,2.90,41.08,4.48,12.10,9.52,4.38,2023070413
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070413
NAGASANDRA OLD 20 MLD,2023-07-04 12:45:00,7.11,26.80,13.75,20.62,-,-,-,-,6.41,2023070413
4MLD Cubbon Park TTP,2023-07-04 12:45:00,7.09,28.40,4.30,4.72,17.36,1.22,0.92,5.03,17.20,2023070413
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070413
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070413
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070413
STP Sarakki 5 MLD,2023-07-04 12:45:00,7.69,27.90,1.84,3.68,19.09,5.38,5.92,3.82,-,2023070413
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070413
Mailasandra STP 75 MLD,2023-07-04 12:45:00,7.24,25.30,2.73,-0.06,50.98,15.91,18.05,9.89,-0.05,2023070413
60 MLD V.Valley TTP,2023-07-04 12:00:00,4.59,26.80,0.57,1.37,-,-,5.53,-,1.32,2023070413
KR Puram STP 20 MLD,2023-07-04 13:00:00,7.28,25.70,1.25,2.50,38.74,5.42,8.74,7.98,2.95,2023070413
1.5 MLD Lalbagh TTP,2023-07-04 12:45:00,7.32,23.80,0.01,-,17.87,1.36,1.00,1.66,2.53,2023070413
35MLD Agaram STP,2023-07-04 12:00:00,7.08,25.80,0.06,0.25,29.03,4.96,5.66,6.37,-,2023070413
Chikka_Bagur_5_MLD_STP,2023-07-04 13:04:00,7.51,27.70,-,-,-,7.20,8.30,14.40,-,2023070413
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070413
40MLD OLD Rajacanal STP,2023-07-04 13:15:00,7.0,25.80,0.00,0.00,31.60,8.90,8.80,7.90,0.00,2023070413
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070413
4_MLD_Madiwala_STP,2023-07-04 13:15:00,7.87,26.70,8.51,24.68,34.46,1.82,3.49,8.61,-,2023070413
2MLD Ulsoor STP,2023-07-04 14:04:30,7.22,27.80,0.62,2.79,26.20,1.90,3.20,5.24,3.96,2023070414
CHIKKABANAVARA 5 MLD,2023-07-04 13:45:00,7.61,25.60,0.39,3.40,26.36,3.98,4.41,9.39,3.12,2023070414
KADUGODI 6 MLD STP,2023-07-04 13:45:00,7.88,21.80,0.60,2.81,41.20,10.47,12.01,26.59,4.23,2023070414
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070414
K AND C VALLEY 60 MLD,2023-07-04 13:45:00,7.03,28.10,0.48,3.60,33.48,5.89,9.92,7.90,3.98,2023070414
NAGASANDRA 20 MLD,2023-07-04 14:00:00,7.68,25.50,0.95,2.30,-,-,86.49,-,3.88,2023070414
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070414
YELLAMALAPACHETTY 15 MLD,2023-07-04 13:45:00,7.03,27.20,0.94,3.20,49.02,9.41,7.48,5.91,3.76,2023070414
BELLANDUR 90 MLD,2023-07-04 13:45:00,7.21,27.70,0.36,4.30,27.69,8.07,12.30,5.54,3.42,2023070414
DODDABELE 20 MLD,2023-07-04 13:45:00,7.3,22.80,0.52,2.90,41.32,4.46,12.53,9.44,4.38,2023070414
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070414
NAGASANDRA OLD 20 MLD,2023-07-04 13:45:00,7.13,26.80,14.25,21.38,-,-,-,-,3.37,2023070414
4MLD Cubbon Park TTP,2023-07-04 13:45:00,7.08,28.50,4.19,4.72,17.36,1.22,0.92,5.03,16.76,2023070414
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070414
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070414
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070414
STP Sarakki 5 MLD,2023-07-04 13:45:00,7.72,27.90,1.80,3.60,19.15,5.49,6.37,3.83,-,2023070414
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070414
Mailasandra STP 75 MLD,2023-07-04 13:45:00,7.25,25.50,2.71,-0.16,51.21,16.33,18.08,10.13,-0.13,2023070414
60 MLD V.Valley TTP,2023-07-04 13:30:00,4.55,26.80,0.58,1.39,-,-,5.59,-,2.00,2023070414
KR Puram STP 20 MLD,2023-07-04 14:00:00,7.28,25.80,1.25,2.50,38.79,5.43,8.85,7.99,3.81,2023070414
1.5 MLD Lalbagh TTP,2023-07-04 13:45:00,7.33,23.90,0.01,-,17.88,1.36,1.01,1.39,2.15,2023070414
35MLD Agaram STP,2023-07-04 14:00:00,7.13,25.70,0.11,0.45,29.23,4.99,5.70,6.42,-,2023070414
Chikka_Bagur_5_MLD_STP,2023-07-04 14:03:00,7.8,28.10,-,-,44.40,7.10,8.40,14.20,-,2023070414
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070414
40MLD OLD Rajacanal STP,2023-07-04 14:15:00,7.1,25.80,0.00,0.00,32.00,8.60,7.70,8.00,0.00,2023070414
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070414
4_MLD_Madiwala_STP,2023-07-04 14:15:00,7.87,26.70,8.55,24.80,34.46,1.84,3.49,8.61,-,2023070414
2MLD Ulsoor STP,2023-07-04 15:04:30,7.22,28.10,0.60,2.70,26.40,1.90,3.20,5.28,4.60,2023070415
CHIKKABANAVARA 5 MLD,2023-07-04 14:45:00,7.62,25.60,0.39,3.40,26.39,3.98,4.42,9.37,3.12,2023070415
KADUGODI 6 MLD STP,2023-07-04 14:45:00,7.88,21.60,0.60,2.85,41.53,10.49,12.52,26.04,4.72,2023070415
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070415
K AND C VALLEY 60 MLD,2023-07-04 14:45:00,7.04,28.10,0.49,3.60,33.68,5.83,10.01,7.60,4.07,2023070415
NAGASANDRA 20 MLD,2023-07-04 14:45:00,7.63,25.40,0.92,2.30,-,-,85.04,-,3.81,2023070415
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070415
YELLAMALAPACHETTY 15 MLD,2023-07-04 14:45:00,7.04,27.60,0.95,3.30,49.07,9.42,7.48,5.90,3.80,2023070415
BELLANDUR 90 MLD,2023-07-04 14:45:00,7.21,27.70,0.36,4.30,27.71,8.09,12.36,5.54,3.42,2023070415
DODDABELE 20 MLD,2023-07-04 14:45:00,7.30,22.90,0.52,2.90,41.07,4.49,12.14,9.52,4.38,2023070415
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070415
NAGASANDRA OLD 20 MLD,2023-07-04 14:45:00,7.48,22.70,10.34,15.51,-,-,-,-,6.90,2023070415
4MLD Cubbon Park TTP,2023-07-04 14:45:00,7.05,28.50,4.19,4.72,17.36,1.22,0.92,5.04,16.76,2023070415
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023070415
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.00,-,-,2023070415
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070415
STP Sarakki 5 MLD,2023-07-04 14:45:00,7.72,27.80,1.80,3.60,19.02,5.27,5.71,3.80,-,2023070415
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070415
Mailasandra STP 75 MLD,2023-07-04 14:30:00,7.26,25.50,2.71,-0.14,51.59,17.04,18.20,11.74,-0.12,2023070415
60 MLD V.Valley TTP,2023-07-04 14:30:00,4.55,26.80,0.60,1.44,-,-,5.65,-,1.59,2023070415
KR Puram STP 20 MLD,2023-07-04 15:00:00,7.29,26.00,1.11,2.22,37.47,6.28,7.88,5.25,1.76,2023070415
1.5 MLD Lalbagh TTP,2023-07-04 14:45:00,7.34,23.70,0.01,-,17.87,1.36,1.00,1.50,1.83,2023070415
35MLD Agaram STP,2023-07-04 14:45:00,7.15,25.70,0.17,0.70,29.32,5.01,5.72,6.43,-,2023070415
Chikka_Bagur_5_MLD_STP,2023-07-04 14:59:00,-,27.90,-,-,44.90,7.00,-,14.00,-,2023070415
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.50,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070415
40MLD OLD Rajacanal STP,2023-07-04 15:15:00,6.97,25.70,0.01,0.03,32.10,8.60,7.60,8.02,0.05,2023070415
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070415
4_MLD_Madiwala_STP,2023-07-04 15:15:00,7.86,26.70,8.57,24.85,34.46,1.84,3.50,8.61,-,2023070415
2MLD Ulsoor STP,2023-07-04 16:04:30,7.12,28.20,0.35,1.57,26.50,1.90,3.20,5.30,4.08,2023070416
CHIKKABANAVARA 5 MLD,2023-07-04 15:45:00,7.66,25.60,0.39,3.40,26.33,3.97,4.41,9.33,3.12,2023070416
KADUGODI 6 MLD STP,2023-07-04 15:45:00,7.95,21.90,0.60,2.93,41.29,10.47,12.12,26.90,4.90,2023070416
HORAMAVU 20 MLD,2023-06-27 21:30:00,7.53,25.50,0.79,2.20,-,-,36.53,13.21,3.16,2023070416
K AND C VALLEY 60 MLD,2023-07-04 15:45:00,7.03,27.90,0.48,3.60,33.77,5.80,10.04,7.64,3.98,2023070416
NAGASANDRA 20 MLD,2023-07-04 15:45:00,7.57,25.50,0.96,2.30,-,-,87.38,-,3.83,2023070416
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023070416
YELLAMALAPACHETTY 15 MLD,2023-07-04 16:00:00,6.99,28.00,0.95,3.30,49.09,9.43,7.49,5.91,3.80,2023070416
BELLANDUR 90 MLD,2023-07-04 15:45:00,7.22,27.70,0.37,4.20,27.74,8.11,12.45,5.55,3.52,2023070416
DODDABELE 20 MLD,2023-07-04 15:45:00,7.3,22.90,0.53,2.90,41.47,4.42,12.77,9.42,4.38,2023070416
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023070416
NAGASANDRA OLD 20 MLD,2023-07-04 15:45:00,7.14,26.90,14.34,21.51,-,-,-,-,3.08,2023070416
4MLD Cubbon Park TTP,2023-07-04 15:45:00,7.03,28.50,4.24,4.72,17.36,1.22,0.92,5.03,16.96,2023070416
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070416
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023070416
KADABEESANAHALLI 50 MLD,2023-07-01 17:15:00,7.18,25.80,0.60,-,-,-,-,-,-,2023070416
STP Sarakki 5 MLD,2023-07-04 15:45:00,7.69,28.00,1.83,3.66,18.98,5.20,5.60,3.80,-,2023070416
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023070416
Mailasandra STP 75 MLD,2023-07-04 15:45:00,7.26,25.40,2.68,-0.14,52.32,17.99,17.98,10.41,-0.12,2023070416
60 MLD V.Valley TTP,2023-07-04 15:30:00,4.55,26.80,0.59,1.42,-,-,-,-,1.36,2023070416
KR Puram STP 20 MLD,2023-07-04 16:00:00,7.3,26.00,1.09,2.18,37.47,6.77,7.85,5.25,2.22,2023070416
1.5 MLD Lalbagh TTP,2023-07-04 15:45:00,7.34,23.70,0.01,-,17.87,1.36,1.01,1.60,2.31,2023070416
35MLD Agaram STP,2023-07-04 16:00:00,7.13,25.70,0.21,0.86,29.23,4.99,5.70,6.42,-,2023070416
Chikka_Bagur_5_MLD_STP,2023-07-04 15:59:00,7.48,-,-,-,-,-,-,14.60,-,2023070416
Yelahanka 10MLD TTP,2023-06-30 20:30:00,7.5,26.30,20.41,122.64,34.50,4.20,3.50,6.90,-0.14,2023070416
40MLD OLD Rajacanal STP,2023-07-04 16:15:00,6.96,25.80,0.01,0.03,32.10,8.60,7.60,8.02,0.05,2023070416
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023070416
4_MLD_Madiwala_STP,2023-07-04 16:15:00,7.85,26.70,8.62,25.00,34.48,1.77,3.52,8.62,-,2023070416
