stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010514
KADABEESANAHALLI 50 MLD,2023-01-05 13:45:00,7.93,21.60,-,-,-,-,-,-,5.55,2023010514
STP Sarakki 5 MLD,2023-01-05 13:30:00,4.28,25.00,-,-,20.01,6.81,9.38,4.00,-,2023010514
Kempambudhi STP 1 MLD,2023-01-05 13:45:00,7.12,22.70,0.35,1.08,55.88,2.40,13.40,5.38,6.61,2023010514
Mailasandra STP 75 MLD,2023-01-05 13:45:00,7.49,21.80,2.09,1.78,51.87,9.91,14.09,12.22,1.48,2023010514
60 MLD V.Valley TTP,2023-01-05 13:00:00,6.8,23.10,0.96,2.30,20.56,2.53,3.34,5.05,2.39,2023010514
KR Puram STP 20 MLD,2023-01-05 13:45:00,7.14,22.20,1.26,2.52,50.74,7.10,40.66,9.27,1.18,2023010514
1.5 MLD Lalbagh TTP,2023-01-05 13:45:00,6.44,32.90,0.36,1.77,18.83,1.58,1.04,1.80,2.39,2023010514
35MLD Agaram STP,2023-01-05 13:45:00,7.61,25.60,0.20,0.82,18.30,3.40,2.90,3.06,-,2023010514
Chikka_Bagur_5_MLD_STP,2023-01-05 14:04:00,7.88,25.40,-,-,41.20,-,6.70,11.00,-,2023010514
Yelahanka 10MLD TTP,2023-01-05 14:07:00,6.91,22.40,0.52,0.10,18.50,3.80,5.10,1.48,4.73,2023010514
40MLD OLD Rajacanal STP,2023-01-05 14:00:00,7.57,23.30,0.51,4.00,37.00,7.00,5.50,3.07,4.99,2023010514
2MLD Ulsoor STP,2023-01-05 15:15:00,7.17,24.70,1.00,4.50,26.80,2.00,3.10,5.36,4.44,2023010515
CHIKKABANAVARA 5 MLD,2023-01-05 14:45:00,7.19,24.60,0.87,3.00,39.31,7.69,11.22,14.01,4.92,2023010515
KADUGODI 6 MLD STP,2023-01-05 14:45:00,7.78,23.20,1.20,3.00,109.18,29.63,51.13,19.44,6.10,2023010515
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010515
K AND C VALLEY 60 MLD,2023-01-05 14:45:00,7.45,25.40,1.87,4.00,28.03,2.41,8.84,7.63,4.68,2023010515
NAGASANDRA 20 MLD,2023-01-05 14:45:00,6.99,25.90,0.90,4.10,46.76,4.54,10.20,11.39,3.88,2023010515
RAJACANAL 40 MLD,2023-01-05 14:45:00,7.14,25.00,1.01,3.40,42.50,3.14,28.41,8.05,4.64,2023010515
YELLAMALAPACHETTY 15 MLD,2023-01-05 14:45:00,7.0,23.30,0.36,0.70,35.13,6.16,6.95,6.13,-,2023010515
BELLANDUR 90 MLD,2023-01-05 15:00:00,8.22,25.10,0.51,0.60,-,-,15.08,9.31,-,2023010515
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010515
MALLATHALLI 5 MLD,2023-01-05 14:45:00,7.89,26.30,2.46,4.67,22.20,4.21,4.23,12.47,4.92,2023010515
NAGASANDRA OLD 20 MLD,2023-01-05 14:45:00,6.25,23.40,0.06,0.09,50.75,7.65,18.04,11.54,4.58,2023010515
4MLD Cubbon Park TTP,2023-01-05 14:45:00,7.11,26.10,0.66,4.69,17.33,1.19,0.92,5.03,2.64,2023010515
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010515
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010515
KADABEESANAHALLI 50 MLD,2023-01-05 14:45:00,7.93,21.50,-,-,-,-,-,-,5.55,2023010515
STP Sarakki 5 MLD,2023-01-05 14:45:00,4.27,25.10,-,-,20.16,7.03,9.86,4.03,-,2023010515
Kempambudhi STP 1 MLD,2023-01-05 14:45:00,7.09,22.70,0.40,1.24,56.97,2.67,13.29,4.40,6.74,2023010515
Mailasandra STP 75 MLD,2023-01-05 14:45:00,7.49,21.90,2.10,1.62,46.38,8.60,14.08,14.18,1.35,2023010515
60 MLD V.Valley TTP,2023-01-05 13:00:00,6.8,23.10,0.96,2.30,20.56,2.53,3.34,5.05,2.39,2023010515
KR Puram STP 20 MLD,2023-01-05 14:45:00,7.14,22.30,1.30,2.60,51.43,7.20,42.10,10.13,1.07,2023010515
1.5 MLD Lalbagh TTP,2023-01-05 14:45:00,6.43,32.50,0.38,1.88,18.83,1.58,1.04,1.76,2.93,2023010515
35MLD Agaram STP,2023-01-05 14:45:00,7.7,25.80,0.26,1.07,18.50,3.40,3.10,3.06,-,2023010515
Chikka_Bagur_5_MLD_STP,2023-01-05 15:03:00,7.76,25.40,-,-,41.30,5.50,6.70,11.00,-,2023010515
Yelahanka 10MLD TTP,2023-01-05 15:00:00,7.03,22.50,0.54,0.11,18.50,3.80,4.60,1.48,4.61,2023010515
40MLD OLD Rajacanal STP,2023-01-05 15:00:00,7.57,23.50,0.51,3.99,37.50,7.20,5.60,3.08,4.97,2023010515
2MLD Ulsoor STP,2023-01-05 16:15:00,7.18,24.60,1.02,4.59,26.80,2.00,3.10,5.36,4.38,2023010516
CHIKKABANAVARA 5 MLD,2023-01-05 15:45:00,7.2,24.70,0.88,3.00,39.16,7.69,11.07,14.19,4.45,2023010516
KADUGODI 6 MLD STP,2023-01-05 16:00:00,7.79,23.20,1.20,3.04,101.24,29.49,38.49,18.53,6.06,2023010516
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010516
K AND C VALLEY 60 MLD,2023-01-05 15:45:00,7.45,25.30,1.88,4.00,29.34,2.21,9.61,6.92,4.70,2023010516
NAGASANDRA 20 MLD,2023-01-05 15:45:00,6.99,25.70,0.90,4.10,46.69,4.52,10.14,11.14,3.87,2023010516
RAJACANAL 40 MLD,2023-01-05 15:45:00,7.15,25.00,1.02,3.40,41.54,3.47,26.91,8.08,4.64,2023010516
YELLAMALAPACHETTY 15 MLD,2023-01-05 15:45:00,7.07,23.30,0.29,0.80,35.14,6.17,7.01,6.15,-,2023010516
BELLANDUR 90 MLD,2023-01-05 16:00:00,8.22,25.10,0.52,0.60,-,-,15.17,9.27,-,2023010516
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010516
MALLATHALLI 5 MLD,2023-01-05 16:00:00,7.79,26.00,2.47,4.70,22.19,4.21,4.15,12.34,4.95,2023010516
NAGASANDRA OLD 20 MLD,2023-01-05 15:45:00,6.29,23.40,0.06,0.09,50.62,7.60,17.43,11.51,9.65,2023010516
4MLD Cubbon Park TTP,2023-01-05 15:45:00,7.11,26.10,0.66,4.69,17.34,1.19,0.93,5.03,2.64,2023010516
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010516
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010516
KADABEESANAHALLI 50 MLD,2023-01-05 15:45:00,7.93,21.50,-,-,-,-,-,-,5.55,2023010516
STP Sarakki 5 MLD,2023-01-05 15:45:00,4.27,25.10,-,-,20.34,7.31,10.44,4.07,-,2023010516
Kempambudhi STP 1 MLD,2023-01-05 15:45:00,7.09,22.80,0.39,1.22,58.25,3.00,13.38,5.09,6.83,2023010516
Mailasandra STP 75 MLD,2023-01-05 15:45:00,7.5,22.00,2.10,1.43,46.78,8.69,14.02,13.69,1.19,2023010516
60 MLD V.Valley TTP,2023-01-05 16:00:00,6.81,23.10,0.98,2.35,20.56,2.51,3.36,5.02,2.39,2023010516
KR Puram STP 20 MLD,2023-01-05 15:45:00,7.14,22.40,1.29,2.58,51.00,7.14,41.54,9.41,0.99,2023010516
1.5 MLD Lalbagh TTP,2023-01-05 15:45:00,6.42,33.80,0.40,1.98,18.83,1.58,1.04,1.80,2.33,2023010516
35MLD Agaram STP,2023-01-05 15:45:00,7.66,25.60,0.40,1.64,19.50,3.80,3.40,3.42,-,2023010516
Chikka_Bagur_5_MLD_STP,2023-01-05 16:04:00,7.85,25.50,-,-,41.20,5.50,6.70,-,-,2023010516
Yelahanka 10MLD TTP,2023-01-05 16:00:00,7.02,22.60,0.58,0.11,18.50,3.80,3.80,1.48,4.87,2023010516
40MLD OLD Rajacanal STP,2023-01-05 16:00:00,7.59,23.40,0.51,3.98,44.90,8.70,6.00,3.09,5.11,2023010516
2MLD Ulsoor STP,2023-01-05 17:15:00,7.11,24.70,1.01,4.55,27.60,2.00,3.50,5.52,4.67,2023010517
CHIKKABANAVARA 5 MLD,2023-01-05 16:45:00,7.17,24.60,0.87,3.00,39.16,7.71,11.05,14.35,4.10,2023010517
KADUGODI 6 MLD STP,2023-01-05 16:45:00,7.76,23.00,1.20,2.93,110.41,28.95,54.97,17.97,5.37,2023010517
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010517
K AND C VALLEY 60 MLD,2023-01-05 16:45:00,7.43,25.30,1.88,4.00,28.20,2.53,9.00,7.54,4.70,2023010517
NAGASANDRA 20 MLD,2023-01-05 16:30:00,7.01,25.60,0.88,4.20,46.91,4.58,10.13,11.33,3.84,2023010517
RAJACANAL 40 MLD,2023-01-05 16:45:00,7.13,24.70,0.99,3.40,41.75,3.19,27.20,7.42,4.64,2023010517
YELLAMALAPACHETTY 15 MLD,2023-01-05 16:30:00,7.09,23.30,0.29,0.90,35.14,6.17,7.00,6.15,-,2023010517
BELLANDUR 90 MLD,2023-01-05 17:00:00,8.22,25.00,0.52,0.60,-,-,15.15,8.91,-,2023010517
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010517
MALLATHALLI 5 MLD,2023-01-05 17:00:00,7.78,25.90,2.47,4.70,22.23,4.20,4.24,12.19,4.95,2023010517
NAGASANDRA OLD 20 MLD,2023-01-05 16:45:00,6.25,23.40,0.05,0.08,51.78,7.60,22.64,11.50,4.17,2023010517
4MLD Cubbon Park TTP,2023-01-05 16:45:00,7.08,26.10,0.67,4.69,17.34,1.19,0.93,5.03,2.68,2023010517
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010517
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010517
KADABEESANAHALLI 50 MLD,2023-01-05 16:45:00,7.94,21.50,-,-,-,-,-,-,5.56,2023010517
STP Sarakki 5 MLD,2023-01-05 17:00:00,4.27,25.20,-,-,20.33,7.30,10.61,4.07,-,2023010517
Kempambudhi STP 1 MLD,2023-01-05 16:45:00,7.11,22.80,0.46,1.41,58.60,3.11,13.47,4.96,6.78,2023010517
Mailasandra STP 75 MLD,2023-01-05 16:45:00,7.51,21.70,2.05,1.76,44.30,8.23,14.15,15.43,1.47,2023010517
60 MLD V.Valley TTP,2023-01-05 16:45:00,6.8,23.10,1.00,2.40,20.56,2.51,3.36,4.99,2.39,2023010517
KR Puram STP 20 MLD,2023-01-05 16:45:00,7.16,22.30,1.25,2.50,51.37,7.19,42.34,9.05,0.97,2023010517
1.5 MLD Lalbagh TTP,2023-01-05 16:45:00,6.39,32.00,0.40,2.00,18.83,1.58,1.04,1.69,2.63,2023010517
35MLD Agaram STP,2023-01-05 16:45:00,7.59,25.50,0.40,1.64,18.50,3.50,2.90,3.15,-,2023010517
Chikka_Bagur_5_MLD_STP,2023-01-05 17:04:00,7.85,-,-,-,-,-,-,10.80,-,2023010517
Yelahanka 10MLD TTP,2023-01-05 17:00:00,7.01,22.60,0.55,0.11,18.50,3.80,4.30,1.48,4.83,2023010517
40MLD OLD Rajacanal STP,2023-01-05 17:00:00,7.58,23.20,0.51,4.02,37.40,7.80,5.50,3.08,5.11,2023010517
2MLD Ulsoor STP,2023-01-05 18:15:00,7.1,24.70,1.00,4.50,27.60,2.00,3.50,5.52,4.56,2023010518
CHIKKABANAVARA 5 MLD,2023-01-05 17:45:00,7.4,24.50,0.87,3.00,39.11,7.69,10.99,14.07,4.64,2023010518
KADUGODI 6 MLD STP,2023-01-05 17:45:00,7.76,23.10,1.20,3.10,115.28,29.31,59.98,18.35,6.05,2023010518
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010518
K AND C VALLEY 60 MLD,2023-01-05 17:45:00,7.4,25.20,1.86,4.00,29.83,2.88,10.15,6.90,4.65,2023010518
NAGASANDRA 20 MLD,2023-01-05 17:45:00,7.02,25.60,0.89,4.10,46.66,4.55,10.08,11.67,3.83,2023010518
RAJACANAL 40 MLD,2023-01-05 17:45:00,7.12,24.70,0.99,3.40,41.80,3.52,27.19,8.44,4.63,2023010518
YELLAMALAPACHETTY 15 MLD,2023-01-05 17:45:00,6.9,23.80,0.33,0.90,35.09,6.15,6.89,6.13,-,2023010518
BELLANDUR 90 MLD,2023-01-05 18:00:00,8.21,24.80,0.52,0.60,-,-,16.47,9.17,-,2023010518
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010518
MALLATHALLI 5 MLD,2023-01-05 18:00:00,7.83,26.10,2.47,4.69,22.21,4.20,4.23,12.29,4.94,2023010518
NAGASANDRA OLD 20 MLD,2023-01-05 17:45:00,6.27,23.40,0.05,0.08,51.15,7.52,20.10,11.64,4.38,2023010518
4MLD Cubbon Park TTP,2023-01-05 18:00:00,7.07,26.10,0.67,4.69,17.34,1.19,0.93,5.03,2.68,2023010518
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010518
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010518
KADABEESANAHALLI 50 MLD,2023-01-05 17:45:00,7.94,21.30,-,-,-,-,-,-,5.56,2023010518
STP Sarakki 5 MLD,2023-01-05 18:00:00,4.27,25.00,-,-,21.03,8.36,12.94,4.21,-,2023010518
Kempambudhi STP 1 MLD,2023-01-05 17:45:00,7.11,22.80,0.42,1.31,53.48,2.80,12.71,5.53,6.91,2023010518
Mailasandra STP 75 MLD,2023-01-05 17:45:00,7.49,21.60,2.08,1.48,44.93,8.41,14.23,15.22,1.23,2023010518
60 MLD V.Valley TTP,2023-01-05 17:30:00,6.8,23.10,0.99,2.38,20.56,2.51,3.36,4.99,2.39,2023010518
KR Puram STP 20 MLD,2023-01-05 17:45:00,7.17,22.20,1.27,2.54,51.48,7.21,41.94,9.31,0.79,2023010518
1.5 MLD Lalbagh TTP,2023-01-05 17:45:00,6.39,28.70,0.38,1.95,18.82,1.58,1.04,1.80,2.61,2023010518
35MLD Agaram STP,2023-01-05 17:45:00,7.66,25.60,0.81,3.32,19.30,4.10,3.20,3.69,-,2023010518
Chikka_Bagur_5_MLD_STP,2023-01-05 18:04:00,7.74,25.60,-,-,41.40,-,7.10,10.80,-,2023010518
Yelahanka 10MLD TTP,2023-01-05 18:00:00,7.02,22.60,0.59,0.11,18.50,3.80,4.60,1.48,4.70,2023010518
40MLD OLD Rajacanal STP,2023-01-05 18:00:00,7.58,23.10,0.51,4.00,38.70,8.10,5.50,3.08,5.00,2023010518
2MLD Ulsoor STP,2023-01-05 19:15:00,7.15,24.70,1.02,4.59,26.80,2.00,3.10,5.36,4.83,2023010519
CHIKKABANAVARA 5 MLD,2023-01-05 18:45:00,7.28,24.50,0.87,3.00,39.12,7.72,11.01,14.50,3.94,2023010519
KADUGODI 6 MLD STP,2023-01-05 19:00:00,7.75,23.10,1.30,3.00,108.46,29.27,50.95,19.22,5.69,2023010519
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010519
K AND C VALLEY 60 MLD,2023-01-05 18:45:00,7.38,25.10,1.75,4.10,28.87,1.97,9.17,7.18,4.38,2023010519
NAGASANDRA 20 MLD,2023-01-05 18:45:00,7.01,25.60,0.91,4.00,46.55,4.55,10.03,11.40,3.84,2023010519
RAJACANAL 40 MLD,2023-01-05 18:45:00,7.13,24.70,0.99,3.40,41.76,3.69,27.18,8.43,4.62,2023010519
YELLAMALAPACHETTY 15 MLD,2023-01-05 18:45:00,6.92,23.70,0.38,0.80,35.09,6.15,6.91,6.14,-,2023010519
BELLANDUR 90 MLD,2023-01-05 19:00:00,8.21,24.60,0.52,0.60,-,-,17.10,9.29,-,2023010519
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010519
MALLATHALLI 5 MLD,2023-01-05 19:00:00,7.74,25.80,2.48,4.71,22.19,4.20,4.18,12.39,4.96,2023010519
NAGASANDRA OLD 20 MLD,2023-01-05 18:45:00,6.22,23.30,0.06,0.09,52.41,7.54,25.47,10.59,4.41,2023010519
4MLD Cubbon Park TTP,2023-01-05 19:00:00,7.08,26.10,0.69,4.69,17.32,1.19,0.92,5.02,2.76,2023010519
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010519
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010519
KADABEESANAHALLI 50 MLD,2023-01-05 18:45:00,7.94,21.10,-,-,-,-,-,-,5.56,2023010519
STP Sarakki 5 MLD,2023-01-05 19:00:00,4.26,25.00,-,-,20.57,7.68,11.31,4.11,-,2023010519
Kempambudhi STP 1 MLD,2023-01-05 18:45:00,7.11,22.90,0.41,1.26,53.98,2.66,12.75,5.54,6.61,2023010519
Mailasandra STP 75 MLD,2023-01-05 18:45:00,7.48,21.30,2.09,1.44,46.23,8.58,14.07,14.40,1.20,2023010519
60 MLD V.Valley TTP,2023-01-05 19:00:00,6.81,23.10,0.97,2.33,20.55,2.48,3.37,4.97,2.39,2023010519
KR Puram STP 20 MLD,2023-01-05 18:45:00,7.17,22.20,1.27,2.54,51.29,7.18,41.62,9.49,0.84,2023010519
1.5 MLD Lalbagh TTP,2023-01-05 18:45:00,6.42,26.40,0.36,1.83,18.84,1.58,1.04,1.81,2.72,2023010519
35MLD Agaram STP,2023-01-05 18:45:00,7.66,25.50,0.42,1.72,19.00,4.00,3.00,3.60,-,2023010519
Chikka_Bagur_5_MLD_STP,2023-01-05 19:04:00,7.77,25.60,-,-,41.30,5.60,-,11.20,-,2023010519
Yelahanka 10MLD TTP,2023-01-05 19:00:00,7.01,22.60,0.60,0.12,18.50,3.80,4.20,1.48,4.68,2023010519
40MLD OLD Rajacanal STP,2023-01-05 19:00:00,7.58,23.00,0.51,3.99,39.50,7.90,5.60,3.08,4.82,2023010519
2MLD Ulsoor STP,2023-01-05 20:15:00,7.14,24.70,1.01,4.55,26.80,2.00,3.10,5.36,4.36,2023010520
CHIKKABANAVARA 5 MLD,2023-01-05 19:45:00,7.22,24.40,0.86,3.00,39.12,7.72,11.00,14.11,3.74,2023010520
KADUGODI 6 MLD STP,2023-01-05 19:45:00,7.79,23.10,1.30,2.96,116.70,27.97,65.12,17.74,5.49,2023010520
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010520
K AND C VALLEY 60 MLD,2023-01-05 19:45:00,7.37,25.00,1.79,4.10,28.04,2.35,8.85,7.38,4.47,2023010520
NAGASANDRA 20 MLD,2023-01-05 19:45:00,7.02,25.50,0.90,4.10,45.99,4.57,9.73,11.59,3.84,2023010520
RAJACANAL 40 MLD,2023-01-05 19:45:00,7.13,24.60,0.99,3.40,41.75,3.49,27.21,8.70,4.63,2023010520
YELLAMALAPACHETTY 15 MLD,2023-01-05 19:45:00,6.92,23.30,0.38,0.80,35.12,6.17,6.90,6.14,-,2023010520
BELLANDUR 90 MLD,2023-01-05 20:00:00,8.21,24.60,0.51,0.60,-,-,15.22,9.08,-,2023010520
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010520
MALLATHALLI 5 MLD,2023-01-05 20:00:00,7.85,26.20,2.46,4.68,22.22,4.20,4.26,12.41,4.93,2023010520
NAGASANDRA OLD 20 MLD,2023-01-05 19:45:00,6.26,23.30,0.06,0.09,51.46,7.50,21.28,11.34,7.68,2023010520
4MLD Cubbon Park TTP,2023-01-05 19:45:00,7.13,26.20,0.67,4.69,17.34,1.19,0.93,5.03,2.68,2023010520
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010520
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010520
KADABEESANAHALLI 50 MLD,2023-01-05 19:45:00,7.95,21.00,-,-,-,-,-,-,5.57,2023010520
STP Sarakki 5 MLD,2023-01-05 19:45:00,4.26,25.00,-,-,19.89,6.64,8.57,3.98,-,2023010520
Kempambudhi STP 1 MLD,2023-01-05 19:45:00,7.12,22.80,0.46,1.43,56.01,3.13,13.04,5.98,6.48,2023010520
Mailasandra STP 75 MLD,2023-01-05 19:45:00,7.48,21.20,2.09,1.50,44.51,8.27,14.07,15.40,1.25,2023010520
60 MLD V.Valley TTP,2023-01-05 19:45:00,6.81,23.10,0.97,2.33,20.55,2.48,3.38,4.95,2.39,2023010520
KR Puram STP 20 MLD,2023-01-05 19:45:00,7.17,22.10,1.26,2.52,52.23,7.31,44.30,9.18,0.70,2023010520
1.5 MLD Lalbagh TTP,2023-01-05 19:45:00,6.43,24.90,0.36,1.75,18.84,1.59,1.04,2.16,3.28,2023010520
35MLD Agaram STP,2023-01-05 19:45:00,7.66,25.50,0.67,2.75,19.30,4.10,3.00,3.69,-,2023010520
Chikka_Bagur_5_MLD_STP,2023-01-05 20:03:00,7.78,25.50,-,-,41.70,5.40,7.60,-,-,2023010520
Yelahanka 10MLD TTP,2023-01-05 20:00:00,7.01,22.70,0.61,0.12,18.50,3.80,4.50,1.48,4.68,2023010520
40MLD OLD Rajacanal STP,2023-01-05 20:00:00,7.58,23.00,0.51,3.93,40.50,7.60,5.70,3.08,4.24,2023010520
2MLD Ulsoor STP,2023-01-05 21:15:00,7.15,24.60,1.01,4.55,26.80,2.00,3.10,5.36,4.34,2023010521
CHIKKABANAVARA 5 MLD,2023-01-05 20:45:00,7.28,24.30,0.85,3.00,39.11,7.74,11.00,13.94,3.98,2023010521
KADUGODI 6 MLD STP,2023-01-05 20:45:00,7.78,23.10,1.30,2.94,92.48,30.43,21.98,19.93,6.18,2023010521
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010521
K AND C VALLEY 60 MLD,2023-01-05 20:45:00,7.36,25.00,1.80,4.10,27.96,2.31,8.79,7.48,4.50,2023010521
NAGASANDRA 20 MLD,2023-01-05 20:30:00,7.02,25.40,0.87,4.30,46.26,4.53,10.00,11.52,3.82,2023010521
RAJACANAL 40 MLD,2023-01-05 20:45:00,7.13,24.60,0.99,3.40,41.56,3.49,27.02,8.62,4.63,2023010521
YELLAMALAPACHETTY 15 MLD,2023-01-05 20:45:00,6.99,23.20,0.31,0.80,35.13,6.18,6.92,6.14,-,2023010521
BELLANDUR 90 MLD,2023-01-05 21:00:00,8.21,24.50,0.51,0.60,-,-,15.12,8.96,-,2023010521
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010521
MALLATHALLI 5 MLD,2023-01-05 20:45:00,7.77,25.90,2.47,4.70,22.25,4.21,4.28,12.32,4.95,2023010521
NAGASANDRA OLD 20 MLD,2023-01-05 20:45:00,6.24,23.20,0.06,0.09,52.41,7.54,25.05,10.75,4.37,2023010521
4MLD Cubbon Park TTP,2023-01-05 20:45:00,7.13,26.20,0.68,4.70,17.34,1.20,0.93,5.03,2.72,2023010521
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010521
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023010521
KADABEESANAHALLI 50 MLD,2023-01-05 20:45:00,7.95,20.90,-,-,-,-,-,-,5.57,2023010521
STP Sarakki 5 MLD,2023-01-05 19:45:00,4.26,25.00,-,-,19.89,6.64,8.57,3.98,-,2023010521
Kempambudhi STP 1 MLD,2023-01-05 20:15:00,7.12,22.80,0.41,1.27,50.09,2.33,12.28,5.55,6.49,2023010521
Mailasandra STP 75 MLD,2023-01-05 20:45:00,7.47,21.00,2.08,1.42,44.42,8.24,14.16,15.77,1.18,2023010521
60 MLD V.Valley TTP,2023-01-05 20:30:00,6.81,23.20,0.95,2.28,20.55,2.48,3.38,4.94,2.39,2023010521
KR Puram STP 20 MLD,2023-01-05 20:45:00,7.17,22.10,1.25,2.50,51.64,7.23,42.45,8.96,0.72,2023010521
1.5 MLD Lalbagh TTP,2023-01-05 20:45:00,6.49,24.10,0.35,1.75,18.86,1.59,1.05,2.46,4.18,2023010521
35MLD Agaram STP,2023-01-05 20:45:00,7.72,25.70,0.22,0.90,18.70,3.80,3.10,3.42,-,2023010521
Chikka_Bagur_5_MLD_STP,2023-01-05 21:01:00,7.64,25.50,-,-,41.40,5.50,7.00,11.00,-,2023010521
Yelahanka 10MLD TTP,2023-01-05 21:00:00,7.01,22.70,0.61,0.12,18.50,3.80,4.30,1.48,4.68,2023010521
40MLD OLD Rajacanal STP,2023-01-05 21:00:00,7.57,23.00,0.51,3.91,42.80,7.20,6.00,3.07,4.18,2023010521
2MLD Ulsoor STP,2023-01-05 22:15:00,7.14,24.60,1.02,4.59,26.90,2.00,3.10,5.38,4.29,2023010522
CHIKKABANAVARA 5 MLD,2023-01-05 21:45:00,7.29,24.40,0.85,3.00,39.04,7.73,10.96,14.16,3.71,2023010522
KADUGODI 6 MLD STP,2023-01-05 21:30:00,7.78,23.10,1.30,2.94,92.96,30.10,22.89,20.28,5.88,2023010522
HORAMAVU 20 MLD,2023-01-05 00:15:00,7.35,25.40,0.53,3.80,32.61,6.33,27.82,16.18,2.65,2023010522
K AND C VALLEY 60 MLD,2023-01-05 21:45:00,7.37,24.90,1.75,4.10,27.97,2.27,8.78,7.41,4.38,2023010522
NAGASANDRA 20 MLD,2023-01-05 21:45:00,7.03,25.40,0.87,4.10,46.61,4.56,10.06,11.73,3.79,2023010522
RAJACANAL 40 MLD,2023-01-05 21:45:00,7.12,24.60,0.99,3.40,44.65,2.80,30.95,5.67,4.63,2023010522
YELLAMALAPACHETTY 15 MLD,2023-01-05 21:45:00,6.85,23.40,0.43,0.70,35.11,6.15,7.11,6.07,-,2023010522
BELLANDUR 90 MLD,2023-01-05 22:00:00,8.21,24.50,0.51,0.60,-,-,17.24,8.01,-,2023010522
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023010522
MALLATHALLI 5 MLD,2023-01-05 22:00:00,7.69,25.60,2.49,4.73,22.24,4.21,4.23,12.38,4.98,2023010522
NAGASANDRA OLD 20 MLD,2023-01-05 21:45:00,6.25,23.20,0.06,0.09,53.69,7.57,30.09,9.84,4.06,2023010522
4MLD Cubbon Park TTP,2023-01-05 21:45:00,7.11,26.20,0.68,4.69,17.34,1.19,0.92,5.03,2.72,2023010522
